gauge_id,latitude,longitude,timestamp,name,obsTrend,waterLevelChange_feet,rfc_name,state_abbreviation,state_name,status_observed_floodCategory,status_observed_primary,status_observed_primaryUnit,status_observed_secondary,status_observed_secondaryUnit,wfo_abbreviation,wfo_name
FOSN7,36.17361111,-81.745,8/12/2025 11:05 AM,Watauga River near Foscoe,Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,4.32,ft,-999,kcfs,RNK,Blacksburg
NSPN7,35.916764,-78.97066,8/12/2025 11:05 AM,New Hope Creek at NC-54,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,7.73,ft,-999,kcfs,RAH,Raleigh
TFMN7,35.9511,-78.9269,8/12/2025 11:05 AM,Third Fork Creek at ML King Pkwy in Durham,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.16,ft,-999,kcfs,RAH,Raleigh
CLFN7,36.45777778,-81.56055556,8/12/2025 11:05 AM,North Fork New River at Clifton,No change,0,Ohio River Forecast Center,NC,North Carolina,no_flooding,1.3,ft,-999,kcfs,RNK,Blacksburg
STNN7,35.5861,-77.8115,8/12/2025 11:05 AM,Contentnea Creek near Stantonsburg,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,13.81,ft,-999,kcfs,MHX,Newport
WAWN7,35.756939,-78.64067,8/12/2025 11:05 AM,Walnut Creek (NC) at S. Wilmington St.,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.3,ft,0.159,kcfs,RAH,Raleigh
CCHN7,35.058,-78.885,8/12/2025 11:05 AM,Cross Creek NC at Hillsboro St,Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.42,ft,-999,kcfs,RAH,Raleigh
LRTN7,35.263952,-79.359036,8/12/2025 11:05 AM,Little River (NC) at Niagara Carthage Rd,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,4,ft,-999,kcfs,RAH,Raleigh
MDRN7,36.1186,-80.3498,8/12/2025 11:05 AM,Muddy Creek (NC) at Robinhood Rd,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.81,ft,-999,kcfs,RAH,Raleigh
RYAN7,36.03111,-79.79611,8/12/2025 11:05 AM,Ryan Creek below US220 at Greensboro,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.17,ft,0.0263,kcfs,RAH,Raleigh
BVKN7,35.72995,-78.894812,8/12/2025 11:05 AM,Beaver Creek (NC) at Kelly Rd,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.92,ft,-999,kcfs,RAH,Raleigh
SPDN7,35.9739,-77.4518,8/12/2025 11:05 AM,Deep Creek (NC) at Dickens Rd,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.88,ft,-999,kcfs,RAH,Raleigh
SPDN7,35.9739,-77.4518,8/12/2025 11:05 AM,Deep Creek (NC) at Dickens Rd,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.88,ft,-999,kcfs,RAH,Raleigh
TFMN7,35.9511,-78.9269,8/12/2025 11:05 AM,Third Fork Creek at ML King Pkwy in Durham,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.16,ft,-999,kcfs,RAH,Raleigh
BFCG1,33.82138889,-84.27472222,8/12/2025 11:05 AM,Burnt Fork Creek at Millwood Way near Clarkston,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.18,ft,-999,kcfs,FFC,Peachtree City
RFYN7,34.961029,-78.899607,8/12/2025 11:05 AM,Rockfish Creek at Research Dr near Fayetteville,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.43,ft,-999,kcfs,RAH,Raleigh
STNN7,35.5861,-77.8115,8/12/2025 11:05 AM,Contentnea Creek near Stantonsburg,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,13.81,ft,-999,kcfs,MHX,Newport
WAWN7,35.756939,-78.64067,8/12/2025 11:05 AM,Walnut Creek (NC) at S. Wilmington St.,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.3,ft,0.159,kcfs,RAH,Raleigh
RYAN7,36.03111,-79.79611,8/12/2025 11:05 AM,Ryan Creek below US220 at Greensboro,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.17,ft,0.0263,kcfs,RAH,Raleigh
BFTN7,34.718417,-76.673118,8/12/2025 11:06 AM,Atlantic Coast at Beaufort Marine Lab (in MLLW),Rising,0.44,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.69,ft,-999,kcfs,MHX,Newport
DUKN7,36.18333333,-75.75,8/12/2025 11:06 AM,Atlantic Coast at Duck (in MLLW),Rising,0.52,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.11,ft,-999,kcfs,MHX,Newport
MROS1,33.655,-78.91833333,8/12/2025 11:06 AM,Atlantic Coast at Myrtle Beach Springmaid Pier (IN MLLW),Rising,0.7,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.67,ft,-999,kcfs,ILM,Wilmington
ORIN7,35.79638889,-75.54972222,8/12/2025 11:06 AM,Pamlico Sound at Oregon Inlet Marina (in MLLW),Rising,0.08,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.17,ft,-999,kcfs,MHX,Newport
ELZV2,36.8436,-76.3647,8/12/2025 11:06 AM,Elizabeth River near Pinehurst in Portsmouth (IN MLLW),Rising,0.2,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.86,ft,-999,kcfs,AKQ,Wakefield
EZMV2,36.862,-76.3095,8/12/2025 11:06 AM,Elizabeth River at the Midtown Tunnel (in MLLW),Rising,0.2,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.91,ft,-999,kcfs,AKQ,Wakefield
MNPV2,36.77833333,-76.30166667,8/12/2025 11:06 AM,Elizabeth River near Money Point (IN MLLW),Rising,0.2,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.77,ft,-999,kcfs,AKQ,Wakefield
NLRV2,36.61811,-76.046302,8/12/2025 11:06 AM,North Landing River near Creeds,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,0.84,ft,-999,kcfs,AKQ,Wakefield
LHNV2,36.906611,-76.095583,8/12/2025 11:06 AM,Lynnhaven River near Lynnhaven Inlet (IN MLLW),Rising,0.22,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,1.19,ft,-999,kcfs,AKQ,Wakefield
HCGN7,35.20805556,-75.70305556,8/12/2025 11:06 AM,Pamlico Sound at Coast Guard Hatteras (in MLLW),Rising,0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.9,ft,-999,kcfs,MHX,Newport
JMPN7,34.213404,-77.786688,8/12/2025 11:06 AM,Atlantic Coast at Johnnie Mercers Pier at Wrightsville Beach (MLLW),Rising,0.65,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.57,ft,-999,kcfs,ILM,Wilmington
DCSN7,35.45694444,-83.43805556,8/12/2025 11:10 AM,Deep Creek (NC) at Deep Creek road near Bryson City,Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.68,ft,-999,kcfs,GSP,Greer
GIST1,35.8707,-83.5967,8/12/2025 11:10 AM,Gists Creek 2W Sevierville,Rising,0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.95,ft,-999,kcfs,MRX,Morristown
SALV2,36.89666667,-81.74638889,8/12/2025 11:10 AM,North Fork Holston River at Saltville,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,0.82,ft,0.0653,kcfs,RNK,Blacksburg
SMFV2,36.80722222,-81.62222222,8/12/2025 11:10 AM,Middle Fork Holston River at Seven Mile Ford,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,1.26,ft,0.0608,kcfs,RNK,Blacksburg
WALT1,35.7853,-83.6265,8/12/2025 11:10 AM,Waldens Creek 4W Pigeon Forge (Old Valley),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.07,ft,-999,kcfs,MRX,Morristown
SPAN7,36.46027778,-81.16777778,8/12/2025 11:10 AM,Little River near Sparta,No change,0,Ohio River Forecast Center,NC,North Carolina,no_flooding,1.61,ft,-999,kcfs,RNK,Blacksburg
SRCN7,34.845,-78.259,8/12/2025 11:10 AM,Six Runs Creek at US 241,Rising,0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,7.18,ft,-999,kcfs,RAH,Raleigh
BASV2,36.77,-80.00111111,8/12/2025 11:10 AM,Smith River at Bassett,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.07,ft,0.264,kcfs,RNK,Blacksburg
CCGN7,35.23737,-81.16395,8/12/2025 11:10 AM,Catawba Creek (NC) at E Hudson Blvd 2 SW Gastonia,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,2,ft,-999,kcfs,GSP,Greer
CUSN7,35.14194444,-83.29416667,8/12/2025 11:10 AM,"Cullasaja River at Peaceful Cove Rd (above Cullasaja River RV Park), 6 SE Franklin",Rising,0.02,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.45,ft,-999,kcfs,GSP,Greer
JEFN7,36.42166667,-81.49583333,8/12/2025 11:10 AM,Little Buffalo Creek near Jefferson,No change,0,Ohio River Forecast Center,NC,North Carolina,no_flooding,1.52,ft,-999,kcfs,RNK,Blacksburg
MACN7,36.5402,-75.9723,8/12/2025 11:10 AM,Currituck Sound at Marsh Causeway @ NC 615,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.68,ft,-999,kcfs,AKQ,Wakefield
RDVT1,35.8169,-83.5904,8/12/2025 11:10 AM,West Prong Little Pigeon River 3NW Pigeon Forge (River Divide),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,3.11,ft,-999,kcfs,MRX,Morristown
RDVT1,35.8169,-83.5904,8/12/2025 11:10 AM,West Prong Little Pigeon River 3NW Pigeon Forge (River Divide),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,3.11,ft,-999,kcfs,MRX,Morristown
SPAN7,36.46027778,-81.16777778,8/12/2025 11:10 AM,Little River near Sparta,No change,0,Ohio River Forecast Center,NC,North Carolina,no_flooding,1.61,ft,-999,kcfs,RNK,Blacksburg
CCGN7,35.23737,-81.16395,8/12/2025 11:10 AM,Catawba Creek (NC) at E Hudson Blvd 2 SW Gastonia,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,2,ft,-999,kcfs,GSP,Greer
CUSN7,35.14194444,-83.29416667,8/12/2025 11:10 AM,"Cullasaja River at Peaceful Cove Rd (above Cullasaja River RV Park), 6 SE Franklin",Rising,0.02,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.45,ft,-999,kcfs,GSP,Greer
DCSN7,35.45694444,-83.43805556,8/12/2025 11:10 AM,Deep Creek (NC) at Deep Creek road near Bryson City,Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.68,ft,-999,kcfs,GSP,Greer
JEFN7,36.42166667,-81.49583333,8/12/2025 11:10 AM,Little Buffalo Creek near Jefferson,No change,0,Ohio River Forecast Center,NC,North Carolina,no_flooding,1.52,ft,-999,kcfs,RNK,Blacksburg
NSSN7,35.229375,-77.84627,8/12/2025 11:10 AM,Neuse River above Neuse River at Main St in Seven Springs,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,action,12.24,ft,-999,kcfs,RAH,Raleigh
SALV2,36.89666667,-81.74638889,8/12/2025 11:10 AM,North Fork Holston River at Saltville,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,0.82,ft,0.0653,kcfs,RNK,Blacksburg
SMFV2,36.80722222,-81.62222222,8/12/2025 11:10 AM,Middle Fork Holston River at Seven Mile Ford,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,1.26,ft,0.0608,kcfs,RNK,Blacksburg
WALT1,35.7853,-83.6265,8/12/2025 11:10 AM,Waldens Creek 4W Pigeon Forge (Old Valley),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.07,ft,-999,kcfs,MRX,Morristown
BRAN7,35.312,-78.646,8/12/2025 11:10 AM,Black River at Antioch Church Rd,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.05,ft,-999,kcfs,RAH,Raleigh
SRCN7,34.845,-78.259,8/12/2025 11:10 AM,Six Runs Creek at US 241,Rising,0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,7.18,ft,-999,kcfs,RAH,Raleigh
KERV2,36.59833333,-78.29916667,8/12/2025 11:11 AM,Roanoke River at John H. Kerr Dam,Rising,0.01,Southeast River Forecast Center,VA,Virginia,no_flooding,300.95,ft,-999,kcfs,AKQ,Wakefield
BGCV2,36.679806,-75.984,8/12/2025 11:12 AM,Beggars Bridge Creek near Dawley Corners,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,0.5,ft,-999,kcfs,AKQ,Wakefield
NMDV2,36.73916667,-76.58277778,8/12/2025 11:12 AM,Nansemond River at Suffolk (IN MLLW),Falling,-0.14,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.4,ft,-999,kcfs,AKQ,Wakefield
WLON7,34.22666667,-77.95333333,8/12/2025 11:12 AM,Cape Fear River at Wilmington (IN MLLW),Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.17,ft,-999,kcfs,ILM,Wilmington
EZMV2,36.862,-76.3095,8/12/2025 11:12 AM,Elizabeth River at the Midtown Tunnel (in MLLW),Rising,0.06,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.97,ft,-999,kcfs,AKQ,Wakefield
MNPV2,36.77833333,-76.30166667,8/12/2025 11:12 AM,Elizabeth River near Money Point (IN MLLW),Rising,0.06,Middle Atlantic River Forecast Center,VA,Virginia,no_flooding,0.83,ft,-999,kcfs,AKQ,Wakefield
WLON7,34.22666667,-77.95333333,8/12/2025 11:12 AM,Cape Fear River at Wilmington (IN MLLW),Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.17,ft,-999,kcfs,ILM,Wilmington
BLVG1,34.845,-83.93861111,8/12/2025 11:15 AM,Nottely River near Blairsville,Rising,0.01,Lower Mississippi River Forecast Center,GA,Georgia,no_flooding,3.15,ft,0.307,kcfs,FFC,Peachtree City
IGCV2,36.895933,-82.026579,8/12/2025 11:15 AM,Big Cedar Creek 1E Lebanon,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.67,ft,-999,kcfs,MRX,Morristown
LSAN7,35.14805556,-80.85777778,8/12/2025 11:15 AM,Little Sugar Creek (NC) at Archdale Drive,Rising,0.78,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.12,ft,0.319,kcfs,GSP,Greer
MCBS1,34.51388889,-80.18333333,8/12/2025 11:15 AM,Black Creek (SC) near Mcbee,Rising,0.01,Southeast River Forecast Center,SC,South Carolina,no_flooding,7.16,ft,0.174,kcfs,CAE,West Columbia
NPBG1,33.83138889,-84.34277778,8/12/2025 11:15 AM,North Fork Peachtree Creek at Buford Highway at Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,4.06,ft,0.0193,kcfs,FFC,Peachtree City
PHFN7,35.8029,-78.6202,8/12/2025 11:15 AM,Pigeon House Creek at Fenton St,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.22,ft,-999,kcfs,RAH,Raleigh
PNVN7,35.09083333,-80.89944444,8/12/2025 11:15 AM,Sugar Creek NC at NC 51 nr Pineville,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.67,ft,0.0668,kcfs,GSP,Greer
PRCG1,33.79416667,-84.47444444,8/12/2025 11:15 AM,Proctor Creek at Jackson Parkway at Atlanta,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.26,ft,0.0023,kcfs,FFC,Peachtree City
SMCG1,33.97916667,-84.45222222,8/12/2025 11:15 AM,Sewell Mill Creek at GA 120 near Marietta,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.08,ft,-999,kcfs,FFC,Peachtree City
SMON7,35.228333,-80.869167,8/12/2025 11:15 AM,Stewart Creek at W Morehead St (US 29),No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.45,ft,-999,kcfs,GSP,Greer
STHG1,33.67888889,-84.35805556,8/12/2025 11:15 AM,South River at Forrest Park Road at Atlanta,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.06,ft,0.0167,kcfs,FFC,Peachtree City
STSN7,35.105,-80.95361111,8/12/2025 11:15 AM,Steele Creek at Carowinds Blvd,Rising,0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.61,ft,0.0234,kcfs,GSP,Greer
TWNT1,35.66444444,-83.71138889,8/12/2025 11:15 AM,Little River (TN) at Townsend,Rising,0.02,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.98,ft,0.199,kcfs,MRX,Morristown
UTYG1,33.74333333,-84.56833333,8/12/2025 11:15 AM,Utoy Creek at Great Southwest Parkway near Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.76,ft,0.0053,kcfs,FFC,Peachtree City
BKCN7,35.309167,-80.673611,8/12/2025 11:15 AM,Back Creek at Caldwell Rd near Harrisburg,Rising,1,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.25,ft,0.0878,kcfs,GSP,Greer
BRIN7,35.20611111,-80.80583333,8/12/2025 11:15 AM,Briar Creek below Edward's Branch,Rising,0.58,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.58,ft,-999,kcfs,GSP,Greer
CRFN7,35.36138889,-80.8975,8/12/2025 11:15 AM,Gar Creek at SR 2074 NR CROFT #6531,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.15,ft,0,kcfs,GSP,Greer
DABV2,36.59727,-79.40405,8/12/2025 11:15 AM,Apple Branch at Goodyear Blvd in Danville,Falling,-0.01,Southeast River Forecast Center,VA,Virginia,no_flooding,2.82,ft,-999,kcfs,RNK,Blacksburg
DTAS1,34.53527778,-81.54833333,8/12/2025 11:15 AM,Tyger River near Delta,Rising,0.05,Southeast River Forecast Center,SC,South Carolina,no_flooding,8.07,ft,1.87,kcfs,GSP,Greer
HJBT1,35.71361111,-83.5125,8/12/2025 11:15 AM,West Prong Little Pigeon River at Gatlinburg (Aquarium Bridge),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.06,ft,-999,kcfs,MRX,Morristown
IRWN7,35.19777778,-80.90444444,8/12/2025 11:15 AM,Irwin Creek at WWTP,Falling,-0.08,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.34,ft,0.0509,kcfs,GSP,Greer
POCT1,35.7077,-83.3826,8/12/2025 11:15 AM,Porters Creek 3S Pittman Center (Greenbrier),Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.58,ft,-999,kcfs,MRX,Morristown
RLHN7,35.8375,-78.67388889,8/12/2025 11:15 AM,Crabtree Creek at Glenwood Ave,Falling,-0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,9.38,ft,0.963,kcfs,RAH,Raleigh
SBHN7,36.03777778,-79.80027778,8/12/2025 11:15 AM,South Buffalo Creek at US220 Nr Greensboro,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.31,ft,0.0052,kcfs,RAH,Raleigh
STEN7,35.240278,-80.868333,8/12/2025 11:15 AM,Stewart Creek at State St.,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.04,ft,-999,kcfs,GSP,Greer
STWG1,33.94111111,-84.10777778,8/12/2025 11:15 AM,Sweetwater Creek (E ATL) at Club Drive near Lilburn,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.98,ft,0.0113,kcfs,FFC,Peachtree City
BALG1,34.31055556,-84.40333333,8/12/2025 11:15 AM,Sharp Mountain Creek at Old GA 5 below Ball Ground,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,3.13,ft,0.0641,kcfs,FFC,Peachtree City
BMCV2,36.648295,-82.553548,8/12/2025 11:15 AM,Big Moccasin Creek at Gate City,Rising,0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.63,ft,-999,kcfs,MRX,Morristown
CHES1,34.70833333,-79.875,8/12/2025 11:15 AM,Pee Dee River at Cheraw,Rising,0.4,Southeast River Forecast Center,SC,South Carolina,no_flooding,8.6,ft,7.6,kcfs,CAE,West Columbia
DPGV2,36.56157,-79.37488,8/12/2025 11:15 AM,Pumpkin Creek at Goodyear Blvd in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.11,ft,-999,kcfs,RNK,Blacksburg
EBSN7,35.20333333,-80.77222222,8/12/2025 11:15 AM,Edwards Branch at Sheffield drive,Falling,-0.1,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.07,ft,0.0016,kcfs,GSP,Greer
GBRN7,35.29944444,-80.94638889,8/12/2025 11:15 AM,Gum Branch at Gum Branch road,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.89,ft,0.0115,kcfs,GSP,Greer
ISNN7,35.15861111,-80.71333333,8/12/2025 11:15 AM,Irvins Creek at Sam Newell Road,Rising,0.9,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.79,ft,0.176,kcfs,GSP,Greer
JOHN7,35.83361111,-81.71194444,8/12/2025 11:15 AM,Johns River at Arneys Store,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.28,ft,0.906,kcfs,GSP,Greer
LRLS1,34.50075,-82.008944,8/12/2025 11:15 AM,Little River at Gordon Street in Laurens,Falling,-0.05,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.67,ft,-999,kcfs,GSP,Greer
RTRN7,35.42666667,-82.91972222,8/12/2025 11:15 AM,Pigeon River (NC) near (W Fork) nr Retreat,Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.06,ft,0.173,kcfs,GSP,Greer
SLTS1,35.08388889,-82.46,8/12/2025 11:15 AM,North Saluda River at Highway 11,Falling,-0.02,Southeast River Forecast Center,SC,South Carolina,no_flooding,4.46,ft,0.109,kcfs,GSP,Greer
SMRN7,35.23611111,-80.77111111,8/12/2025 11:15 AM,Briar Creek at Shamrock Drive,Falling,-0.08,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.14,ft,0.0674,kcfs,GSP,Greer
SPJG1,33.80277778,-84.34083333,8/12/2025 11:15 AM,South Fork Peachtree Creek at Johnson Road near Atlanta,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.5,ft,0.014,kcfs,FFC,Peachtree City
BLBV2,36.741903,-80.002438,8/12/2025 11:15 AM,Blackberry Creek near Bassett,Falling,-0.02,Southeast River Forecast Center,VA,Virginia,no_flooding,3.14,ft,-999,kcfs,RNK,Blacksburg
DFCV2,36.58672,-79.37891,8/12/2025 11:15 AM,Fall Creek at River Street in Danville,Falling,-0.02,Southeast River Forecast Center,VA,Virginia,no_flooding,1.37,ft,-999,kcfs,RNK,Blacksburg
GCKN7,35.13027778,-80.63138889,8/12/2025 11:15 AM,Goose Creek at Hwy 1524 nr Indian Trail,Rising,0.23,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.09,ft,0.033,kcfs,GSP,Greer
LSMN7,35.20361111,-80.83694444,8/12/2025 11:15 AM,Little Sugar Creek (NC) at Medical Center Dr,Falling,-0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.62,ft,0.123,kcfs,GSP,Greer
MCCN7,35.11833333,-80.80666667,8/12/2025 11:15 AM,McAlpine Creek at Colony Rd,Rising,0.82,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.41,ft,-999,kcfs,GSP,Greer
MCDN7,35.38972222,-80.92111111,8/12/2025 11:15 AM,McDowell Creek at Beatties Ford Rd.,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.35,ft,0.0785,kcfs,GSP,Greer
NBSG1,34.0218611,-84.5529444,8/12/2025 11:15 AM,Noonday Creek Upstream of Chastain Meadows Parkway near Kennesaw,Falling,-0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.41,ft,-999,kcfs,FFC,Peachtree City
NCKG1,33.86916667,-84.37888889,8/12/2025 11:15 AM,Nancy Creek at Rickenbacker Drive at Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,1.36,ft,0.0538,kcfs,FFC,Peachtree City
GAPV2,36.865056,-82.771167,8/12/2025 11:15 AM,South Fork Powell River at Big Stone Gap,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.01,ft,-999,kcfs,MRX,Morristown
