old_id,trackID,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
8670,723,ถนนสามัคคีชัย,9339,Military (Sea Subsurface) : Other Submersible,110200,35,4,,,101.0249399,15.69609478,6,6.00723,
8682,724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,101.0246108,15.6965782,6,6.00724,
8694,725,লেমুর সেতু,9341,,110100,52,1,,,91.31532414,23.21569826,6,6.00725,
8706,726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,94.09820813,23.32501669,6,6.00726,
8718,727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,96.19687762,19.35597871,6,6.00727,
8730,728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,96.19698021,19.35613284,6,6.00728,
8742,729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,96.45604464,18.4152774,6,6.00729,
8754,730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,99.75819432,19.4415425,6,6.0073,
8766,731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,99.75854074,19.44117207,6,6.00731,
8778,732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,98.41373659,21.30868049,6,6.00732,
8790,733,Township Bypass road,9349,,,11,6,,,97.66977468,22.82136918,6,6.00733,
8802,734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,106.1759891,12.94901126,6,6.00734,
8814,735,Quốc lộ 6,9352,Protection : Drilling,150400,10,3,98,,104.8979525,20.76735776,6,6.00735,
8826,736,Quốc lộ 32,9353,Fires : Air/Land Naval Gunfire Liaison,130200,10,3,,,104.4011289,21.72771706,6,6.00736,
8838,737,沿边公路,9354,Sustainment : Judge Advocate General,160895,10,3,,,107.3120421,21.78111721,6,6.00737,
8850,738,琼州大道 - Qiongzhou Avenue,9355,Hazard Materials : Incident : Chemical Agent,150101,40,3,,,109.0893834,18.38368287,6,6.00738,
8862,739,海南环线高速,9356,Hazard Materials : Incident : Flammable Liquid,150106,40,3,,,108.98883,18.42546351,6,6.00739,
8874,740,海三高速,9357,Dive Report Location,210000,36,3,,,109.7803022,19.06800236,6,6.0074,
8886,741,海三高速,9358,Sea Mine-General : Neutralized : Neutralized Mine-Rising,110904,36,3,,,109.7811992,19.06823858,6,6.00741,
8898,742,崇靖高速公路,9359,Weapon/Weapon System : Antitank Gun : Light,110601,15,3,98,,107.1072447,22.75755517,6,6.00742,
8910,743,崇靖高速公路,9360,Weapon/Weapon System : Antitank Gun,110600,15,3,98,,107.1076827,22.75726143,6,6.00743,
8922,744,银滩大道,9361,MILCO : Bottom : Bottom-Confidence-Level 4,140204,36,3,,,109.5547764,22.35892471,6,6.00744,
8934,745,银滩大道,9362,MILCO : Floating,140400,36,3,,,109.5549914,22.35678214,6,6.00745,
8946,746,铁山港大桥,9363,Installation : Mass Grave Site,111100,20,3,,,108.9028596,21.82535093,6,6.00746,
8958,747,铁山港大桥,9364,Infrastructure : Banking- Finance- and Insurance : ATM,120201,20,3,,,108.8689327,21.83988826,6,6.00747,
8970,748,铜鳌大桥,9365,Infrastructure : Energy Facility : Petroleum Facility,120504,20,3,,,111.6990517,21.84340427,6,6.00748,
8982,749,铜鳌大桥,9366,Infrastructure : Energy Facility : Petroleum/Gas/Oil,120505,20,3,,,111.6997172,21.84370398,6,6.00749,
8994,750,汕湛高速,9367,Civilian (Sea Surface) : Merchant Ship : Transport Ship- Hazardous Material,140113,30,3,,,112.3163306,23.2568962,6,6.0075,
9006,751,汕湛高速,9368,Civilian (Sea Surface) : Merchant Ship : Hospital Ship,140116,30,3,,,112.3177281,23.25828069,6,6.00751,
9018,752,Sindangan-Liloy Road,9369,Military Combatant : Amphibious Warfare Ship : Assault Ship- Multipurpose,120304,30,3,,,123.0211984,8.453333263,6,6.00752,
9030,753,Taytayan Bridge,9370,Sea Mine-General : Sea Mine-Bottom,110100,36,3,,,124.8273507,11.8615402,6,6.00753,
9042,754,鹽水溪橋,9371,Effect : Network Outage,160700,60,3,,,120.6770684,24.03937301,6,6.00754,
9054,755,鹽水溪橋,9372,Effect : Power Outage,160600,60,3,,,120.6771386,24.03916181,6,6.00755,
9066,756,Tedim Road,9373,Law Enforcement (Land Units) : DEA,200400,10,3,,1.00E+19,93.34532266,24.13792337,6,6.00756,
9078,757,Tipaimukh Road,9374,,,60,5,,,93.18853698,24.28432749,6,6.00757,
9090,758,,9375,Law Enforcement (Land Units) : Border Patrol,200200,10,3,,1.00E+19,92.80433279,25.68886579,6,6.00758,
9102,759,Kurizampa,9376,Civilian (Sea Surface) : Merchant Ship : Tow,140112,30,3,,,90.98146425,27.38764016,6,6.00759,
9114,760,Doimara-Nichiphu,9377,Natural Event : Geologic,170100,40,3,,,92.62184358,27.15292853,6,6.0076,
9126,761,NH 2,9378,Weapon (Sea Subsurface),130000,35,3,,,94.41779269,26.23532358,6,6.00761,
9138,762,,9379,Civilian (Sea Subsurface),120000,35,1,,,94.78612173,25.89275433,6,6.00762,
9150,763,Mokokchung-Zunheboto Road,9380,Weapon (Sea Subsurface) : Decoy,130300,35,3,,,94.33446306,25.7372337,6,6.00763,
9162,764,,9381,Health and Status : Impaired,130400,60,3,,,94.25392764,27.9372124,6,6.00764,
9174,765,Yan Gyi Aung Road,9382,Civilian (Land Civilian) : Environmental Protection,110100,11,6,,,96.14072188,24.21294095,6,6.00765,
9186,766,မႏၱေလး - ျမစ္ၾကီးနားလမ္း,9383,Missile Support : Transporter,190200,15,3,98,,96.390549,23.88695909,6,6.00766,
9198,767,黑山门隧道,9384,Operation : Emergency Medical Operation : Morgue,131304,40,3,,,99.71151379,25.40102834,6,6.00767,
9210,768,黑山门隧道,9385,Operation : Warrant Served,130700,40,3,,,99.99481316,25.5152755,6,6.00768,
9222,769,玉元高速,9386,Weapon/Weapon System : Taser,111900,15,3,98,,102.0516471,23.77920605,6,6.00769,
9234,770,玉元高速,9387,Protection : Dog,163600,10,3,98,,101.7974789,23.60345888,6,6.0077,
9246,771,天猴高速,9388,Unexploded Ordnance,120000,36,1,,,100.9484857,24.133675,6,6.00771,
9258,772,天猴高速,9389,Sea Mine-General : Exercise Mine-General : Exercise Mine-Floating,110803,36,3,,,100.9487897,24.13376628,6,6.00772,
9270,773,Parasuram Kund Bridge,9390,Military Combatant : Amphibious Warfare Ship : Assault Ship- Helicopter,120305,30,3,,,96.34046497,27.8489388,6,6.00773,
9282,774,察察公路,9391,Movement and Maneuver : Special Forces,121700,10,3,,,98.09075306,28.62334761,6,6.00774,
9294,775,涅扎线,9392,,,1,0,,,93.20059249,28.69916373,6,6.00775,
9306,776,青藏公路,9394,Infrastructure : Educational Facilities : College/University,120401,20,3,,,91.19200072,30.50294167,6,6.00776,
9318,777,达孜二号隧道,9395,,,10,0,,,92.7940548,29.92867894,6,6.00777,
9330,778,达孜二号隧道,9396,,,15,3,,,92.82850565,29.94807742,6,6.00778,
9342,779,嘎则路,9397,Intelligence : Electronic Warfare : Jamming,163698,10,3,,,92.54102268,30.36426628,6,6.00779,
9354,780,沪聂线,9398,Weapon/Weapon System : Mortar : Heavy,111403,15,3,98,,93.0030543,30.00648212,6,6.0078,
9366,781,致富路,9399,,110200,51,1,,,94.9696504,29.48023647,6,6.00781,
9378,782,飞石崖隧道,9400,Individual : Speaker,180200,40,3,,,96.1563728,29.71203986,6,6.00782,
9390,783,拉丁拉隧道,9401,Weapon/Weapon System : Rifle,110100,15,3,98,,95.83668681,30.74649391,6,6.00783,
9402,784,青藏公路,9402,Incident : Criminal Activity Incident : Drive-by Shooting,110104,40,3,,,92.46288909,34.23956567,6,6.00784,
9414,785,,9403,Sustainment : Labor,163996,10,3,,,92.58525409,32.20983519,6,6.00785,
9426,786,斜拉山隧道,9404,Operation : Emergency Medical Operation : Medical Facilities Outpatient,131303,40,3,,,94.49689932,31.79358737,6,6.00786,
9438,787,喀纳斯 - 东兴,9405,Weapon (Sea Subsurface) : Torpedo,130100,35,6,,,96.83228345,28.67909579,6,6.00787,
9450,788,邓巴中桥,9406,Sustainment : All Classes of Supply,150498,10,3,,,97.93667309,29.71148758,6,6.00788,
9462,789,阿东河隧道,9407,Law Enforcement (Land Equipment) : DOJ,170500,15,3,98,,98.69321837,28.69664046,6,6.00789,
9474,790,高尔寺隧道 ( Gao'ersi Tunnel ),9408,Military (Air) : Fixed-Wing : Mine Countermeasures (MCM),110123,1,3,,,99.54598351,30.28386923,6,6.0079,
9486,791,,9409,Unspecified,0,15,3,98,,96.52984028,31.97105112,6,6.00791,
9498,792,雀儿山隧道,9410,Civilian (Air) : Rotary Wing,120200,1,3,,,98.28447596,31.54563364,6,6.00792,
9510,793,,9411,Military (Air) : Fixed-Wing : Fighter,110104,1,3,,,95.74395569,34.25903469,6,6.00793,
9522,794,通天河隧道,9412,Infrastructure : Transportation : Bus Station,121303,20,3,,,97.20206873,33.85587989,6,6.00794,
9534,795,通天河隧道,9413,Infrastructure : Transportation : Ferry Terminal,121304,20,3,,,97.2022604,33.85650152,6,6.00795,
9546,796,,9414,Hazard Materials : Incident : Unexploded Ordnance,150115,40,3,,,98.79141331,35.09986906,6,6.00796,
9558,797,老折山隧道,9415,Sustainment : US Supply Class IV,164000,10,3,,1.01E+19,101.5207322,31.79699047,6,6.00797,
9570,798,雪山2号隧道,9416,Incident : Criminal Activity Incident : Vandalism / Loot / Ransack / Plunder,110114,40,3,,,101.4709021,33.23443913,6,6.00798,
9582,799,锁蒙高速,9417,Land Mines : Antipersonnel Land Mine (APL),210200,15,3,98,,103.4047495,23.54771814,6,6.00799,
9594,800,锁蒙高速,9418,Other Equipment : Emergency Medical Operation,201500,15,3,98,,103.4039576,23.55042365,6,6.008,
9606,801,镇流右江大桥,9419,Fire Event,140000,40,3,,,105.9276846,23.73624564,6,6.00801,
9618,802,那莫大桥,9420,Fire Event : Fire Origin,140100,40,3,,,105.9166379,23.73436905,6,6.00802,
9630,803,滇中环线高速,9421,Installation : Emergency Operation,112200,20,3,,,102.7990643,25.69491803,6,6.00803,
9642,804,昆明西北绕城高速公路,9422,,110300,50,1,,,102.818266,24.61737821,6,6.00804,
9654,805,龙树湾隧道,9423,Incident : IED Event : IED Explosion,110301,40,3,,,101.7108753,26.02819027,6,6.00805,
9666,806,龙树湾隧道,9424,Incident : Criminal Activity Incident : Black Marketing,110113,40,3,,,102.1956175,27.64165435,6,6.00806,
9678,807,银昆高速,9425,Civilian (Sea Surface) : Jet Ski,140600,30,3,,,103.184504,25.50629575,6,6.00807,
9690,808,黄果树隧道,9426,Device Type : Cross Domain Solution,140300,60,3,,,104.7419341,25.80981571,6,6.00808,
9702,809,马岭河大桥,9427,,,10,1,,,105.4041362,25.02484833,6,6.00809,
9714,810,马岭河大桥,9428,,,10,2,,,105.4038451,25.02565144,6,6.0081,
9726,811,田弄线,9429,Command and Control : Civil-Military Cooperation,110300,10,3,,,106.0493027,23.00558296,6,6.00811,
9738,812,银百高速公路,9430,Installation : Law Enforcement : Transportation Security Administration (TSA),112110,20,3,,,106.6542573,25.30635811,6,6.00812,
9750,813,银百高速公路,9431,Installation : Law Enforcement : Coast Guard,112111,20,3,,,106.6541115,25.30626658,6,6.00813,
9762,814,黄果树隧道,9432,,,,0,,,104.8182516,25.79664338,6,6.00814,
9774,815,隆纳高速公路,9433,Operation : Law Enforcement Operation : DEA,131504,40,3,,,105.2461541,27.05679985,6,6.00815,
9786,816,隆纳高速公路,9434,Operation : Law Enforcement Operation : DOJ,131505,40,3,,,105.246199,27.05646658,6,6.00816,
9798,817,银昆高速,9435,Civilian (Land Civilian) : Organization or Group,110400,11,3,,,103.5539321,26.90194184,6,6.00817,
9810,818,银昆高速,9436,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,3,,,104.1440087,28.04690671,6,6.00818,
9822,819,环城西路,9437,Law Enforcement (Land Units) : FBI,150400,10,3,,,104.0023176,26.74736838,6,6.00819,
9834,820,都香高速公路,9438,Protection : Mine Launching,141500,10,3,71,,104.7364285,26.65057209,6,6.0082,
9846,821,都香高速公路,9439,Protection : Mine,141300,10,3,98,,104.7371488,26.65055232,6,6.00821,
9858,822,余安高速公路,9440,Infrastructure : Agriculture and Food : Food Retail,120107,20,3,,,107.8126931,26.04402579,6,6.00822,
9870,823,余安高速公路,9441,Infrastructure : Agriculture and Food,120100,20,3,,,107.8123543,26.04775649,6,6.00823,
9882,824,龙洞堡大道,9442,Botnet : Command and Control (C2),110100,60,3,,,108.5354831,25.8808316,6,6.00824,
9894,825,汕昆高速公路,9443,Individual : Religious Leader,180100,40,3,,,107.4772665,25.18664534,6,6.00825,
9906,826,汕昆高速公路,9444,Natural Event : Infestation : Rodent,170305,40,3,,,107.4772278,25.18741525,6,6.00826,
9918,827,贵遵路,9445,,,20,5,,,106.8218792,28.12093703,6,6.00827,
9930,828,贵遵公路,9446,,,36,8,,,106.832366,28.16600437,6,6.00828,
9942,829,毕威高速,9447,Operation : Emergency Medical Operation,131300,40,3,,,107.0920311,27.65850671,6,6.00829,
9954,830,毕威高速,9448,Operation : Emergency Medical Operation : EMT Station Location,131301,40,3,,,107.0917146,27.65856308,6,6.0083,
9966,831,龙贯山隧道,9449,Military (Air) : Rotary-Wing,110200,1,3,,,105.4445634,28.98246093,6,6.00831,
9978,832,龙贯山隧道,9450,Military (Air) : Fixed-Wing : Electronic Attack (EA),110133,1,3,,,105.4456026,28.98218226,6,6.00832,
9990,833,贵隆高速公路,9451,,110300,53,3,,,108.8405673,23.16697844,6,6.00833,
10002,834,贵隆高速公路,9452,,110200,50,3,,,108.8420656,23.16600806,6,6.00834,
10014,835,武平高速公路,9453,Fires : Field Artillery,130300,10,3,,,108.696517,23.54899014,6,6.00835,
10026,836,武平高速公路,9454,Fires : Joint Fire Support,130500,10,3,,,108.6949992,23.54880873,6,6.00836,
10038,837,泉南高速 汕昆高速,9455,,,5,1,,,109.4480259,24.21705219,6,6.00837,
10050,838,泉南高速 汕昆高速,9456,Weapon/Weapon System : Grenade Launcher : Light,110301,15,3,98,,109.5783486,24.37231841,6,6.00838,
10062,839,郁江大桥,9457,,110300,51,1,,,109.9597571,22.795295,6,6.00839,
10074,840,郁江大桥,9458,,110100,51,1,,,109.961232,22.79501909,6,6.0084,
10086,841,柳梧高速公路,9459,Military (Sea Subsurface) : Autonomous Underwater Vehicle (AUV),110400,35,1,,,110.3381747,23.67778609,6,6.00841,
10098,842,柳梧高速公路,9460,Military (Sea Subsurface) : Nonsubmarine,110300,35,1,,,110.3373698,23.67957973,6,6.00842,
10110,843,柳州-南宁第二高速公路,9461,Weapon/Weapon System : Missile Launcher : Light,111001,15,3,98,,109.1403609,24.32561356,6,6.00843,
10122,844,柳州-南宁第二高速公路,9462,Weapon/Weapon System : Missile Launcher,111000,15,3,98,,109.1404537,24.32599692,6,6.00844,
10134,845,鼎湖山隧道,9463,Civilian (Sea Subsurface) : Autonomous Underwater Vehicle (AUV),120200,35,6,,,112.3389382,23.18576993,6,6.00845,
10146,846,鼎湖山隧道,9464,Civilian (Sea Subsurface) : Diver,120300,35,6,,,112.3379138,23.18578042,6,6.00846,
10158,847,高家坪隧道,9465,Vehicle : Armored Vehicle : Light Wheeled Armored Vehicle,120110,15,3,98,,112.1358634,24.13331981,6,6.00847,
10170,848,高家坪隧道,9466,Vehicle : Tank : Light,120201,15,3,98,,112.137633,24.13414595,6,6.00848,
10182,849,厦蓉高速公路,9467,Engineer Equipment : Dozer,131100,15,3,98,,109.0385949,25.93598323,6,6.00849,
10194,850,汕昆高速,9468,Civilian (Land Civilian) : Killing Victim,110500,11,3,,,113.1554065,24.19683187,6,6.0085,
10206,851,汕昆高速,9469,Civilian (Land Civilian) : Spy,110800,11,3,,,113.1551192,24.19693573,6,6.00851,
10218,852,许广高速,9470,Intelligence : Direction Finding,150300,10,3,25,,112.542241,24.48791663,6,6.00852,
10230,853,许广高速,9471,Intelligence : Joint Intelligence Center,150900,10,3,,,112.5443136,24.48961942,6,6.00853,
10242,854,荔榕高速,9472,Engineer Equipment : Hollow Deck Bridge,130600,15,3,98,,108.5696596,26.7286643,6,6.00854,
10254,855,潭邵高速,9473,Military (Space) : Weather Satellite,111800,5,3,,,111.9419021,27.39852592,6,6.00855,
10266,856,醴潭高速,9474,Military (Space) : Space Launched Vehicle (SLV),111900,5,3,,,111.9419579,27.39871411,6,6.00856,
10278,857,银百高速,9475,,,,8,,,107.4090585,28.25999184,6,6.00857,
10290,858,银百高速,9476,,,5,4,,,107.407724,28.26284635,6,6.00858,
10302,859,银百高速,9477,,110200,50,1,,,107.78198,27.20052732,6,6.00859,
10314,860,银百高速,9478,,110200,52,1,,,107.7837513,27.20114814,6,6.0086,
10326,861,杭瑞高速公路,9479,Land Mines : Improvised Explosives Device (IED),210400,15,3,98,,109.7235168,27.08987055,6,6.00861,
10338,862,杭瑞高速公路,9480,Sensors : Sensor Emplaced,220200,15,3,98,,109.7237598,27.0915209,6,6.00862,
10350,863,衡枣高速,9481,Other Equipment : In-Flight Interceptor Communications System (IFICS) Data Terminal (IDT),200900,15,3,98,,111.446478,26.21435365,6,6.00863,
10362,864,衡枣高速,9482,Other Equipment : Generator Set,200700,15,3,98,,111.4478106,26.21474462,6,6.00864,
10374,865,赤石特大桥,9483,Hazard Materials : Incident : Spontaneously Combustible Material,150112,40,3,,,113.3813468,25.54568957,6,6.00865,
10386,866,赤石特大桥,9484,Hazard Materials : Incident : Toxic Gas,150113,40,3,,,113.3815314,25.54595039,6,6.00866,
10398,867,襄阳汉江四桥,9485,Civilian (Space) : Orbiter Shuttle,120100,5,3,,,111.8106621,29.56073988,6,6.00867,
10410,868,襄阳汉江四桥,9486,Civilian (Space) : Capsule,120200,5,3,,,111.8107498,29.56047321,6,6.00868,
10422,869,随岳高速,9487,Civilian (Space) : Tethered Satellite,121100,5,3,,,113.074677,28.96590814,6,6.00869,
10434,870,随岳高速,9488,Civilian (Space) : Space Station,121000,5,3,,,113.0749572,28.96599175,6,6.0087,
10446,871,衡邵高速,9489,Engineer Equipment,130000,15,3,98,,112.9675877,27.02068119,6,6.00871,
10458,872,衡邵高速,9490,Vehicle : Tank Recovery Vehicle : Heavy,120303,15,3,98,,112.9668397,27.02072661,6,6.00872,
10470,873,蒲丹井高速公路,9491,Sustainment : Multiple Classes of Supply,161700,10,3,,,104.1805768,29.95642138,6,6.00873,
10482,874,赵家隧道,9492,Device Domain : Non-Government,150500,60,3,,,104.5263131,28.87541937,6,6.00874,
10494,875,赵家隧道,9493,Device Domain : Government,150200,60,3,,,104.5178022,28.87902188,6,6.00875,
10506,876,遂资眉高速,9494,Protection : Security : Motorized,160800,10,3,95,,104.5017918,30.04294198,6,6.00876,
