origin,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
723,ถนนสามัคคีชัย,9339,Military (Sea Subsurface) : Other Submersible,110200,35,4,,,11243872.33,1698924.095,9,9.00723,
723,ถนนสามัคคีชัย,9339,Military (Sea Subsurface) : Other Submersible,110200,35,4,,,11232989.8,1676912.394,10,10.00723,
723,ถนนสามัคคีชัย,9339,Military (Sea Subsurface) : Other Submersible,110200,35,4,,,11230841.88,1650582.445,11,11.00723,
723,ถนนสามัคคีชัย,9339,Military (Sea Subsurface) : Other Submersible,110200,35,4,,,11230841.88,1650582.445,12,12.00723,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11230885,1650697.433,1,1.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11232951.87,1677019.31,2,2.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11243928.38,1698989.64,3,3.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11257114.13,1720362.001,4,4.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11249984.15,1744241.771,5,5.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11246008.23,1769611.309,6,6.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11246146.26,1796113.733,7,7.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11248322.93,1820017.09,8,8.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11251908.43,1842528.531,9,9.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11260729.78,1866753.523,10,10.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11266165.82,1892077.786,11,11.00724,
724,ถนนสามัคคีชัย,9340,Military (Sea Subsurface) : Nonsubmarine,110300,35,4,,,11266165.82,1892077.786,12,12.00724,
725,লেমুর সেতু,9341,,110100,52,1,,,10076558.78,2717477.132,1,1.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10091742.71,2699796.729,2,2.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10113674.48,2695000.701,3,3.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10136952.43,2690359.595,4,4.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10155373.83,2679721.751,5,5.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10165175.38,2658124.619,6,6.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10170767.28,2635013.02,7,7.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10188826.9,2621356.06,8,8.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10196986.62,2598824.687,9,9.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10207345.49,2577017.364,10,10.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10217115.65,2555153.462,11,11.00725,
725,লেমুর সেতু,9341,,110100,52,1,,,10217115.65,2555153.462,12,12.00725,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10457196.36,2851505.038,1,1.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10466018.2,2810007.622,2,2.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10490292.11,2792370.31,3,3.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10492357.33,2759642.549,4,4.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10480776.53,2716939.359,5,5.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10474964.61,2671371.516,6,6.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10497934.91,2651740.56,7,7.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10504948.49,2610854.634,8,8.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10522500.92,2580570.538,9,9.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10543011.65,2552720.068,10,10.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10582198.4,2534198.503,11,11.00726,
726,Sekmai Turel bridge,9342,Effect : Device Outage,160900,60,3,,,10582198.4,2534198.503,12,12.00726,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10683716.89,2483074.028,1,1.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10670425.21,2425768.839,2,2.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10661102.81,2366985.808,3,3.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10673718.77,2308704.566,4,4.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10689457.86,2252580.888,5,5.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10708587.43,2196891.804,6,6.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10723564.89,2141723.114,7,7.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10734585.19,2083917.274,8,8.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10741795.86,2026378.865,9,9.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10732135.86,1972312.972,10,10.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10705359.02,1928607.15,11,11.00727,
727,ရန်ကုန်− နေပြည်တော်− မန္တလေး အမြန်လမ်းမကြီး,9343,Military (Air) : Fixed-Wing : Medical Evacuation (MEDEVAC),110101,1,3,,,10705359.02,1928607.15,12,12.00727,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10705407.03,1928642.468,1,1.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10732190.07,1972333.984,2,2.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10741807.93,2026411.484,3,3.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10734611.64,2083946.308,4,4.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10723577.65,2141750.925,5,5.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10708598.85,2196909.99,6,6.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10689473.52,2252595.68,7,7.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10673729.9,2308715.252,8,8.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10661117.96,2366997.113,9,9.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10670445.71,2425776.368,10,10.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10683741.05,2483079.53,11,11.00728,
728,အမြန်လမ်းမကြီး,9344,Military (Air) : Fixed-Wing : Attack/Strike,110102,1,3,,,10683741.05,2483079.53,12,12.00728,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10738578.05,1957517.199,1,1.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10747032.06,1984896.41,2,2.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10758937.55,2011501.65,3,3.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10765246.36,2036667.641,4,4.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10749865.79,2060332.584,5,5.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10737437.77,2086213.785,6,6.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10732342.45,2115760.874,7,7.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10736314.74,2144478.066,8,8.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10725868.11,2171063.448,9,9.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10715685.69,2196951.593,10,10.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10713900.82,2225203.107,11,11.00729,
729,ရန်ကုန်-မန္တလေးအဝေးပြေးလမ်း,9345,Intelligence : Electronic Warfare,150500,10,3,,,10713900.82,2225203.107,12,12.00729,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11111810.06,2097886.735,1,1.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11124809.21,2117502.752,2,2.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11125964.71,2140349.8,3,3.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11124084.4,2162374.541,4,4.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11116056.16,2184887.472,5,5.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11105031.39,2206989.999,6,6.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11102667.32,2231641.651,7,7.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11108563.15,2253833.48,8,8.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11117847.23,2276409.75,9,9.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11115926.72,2300916.16,10,10.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11118685.52,2325648.423,11,11.0073,
730,ถนนพหลโยธิน,9346,Military Combatant : Carrier,120100,30,3,,,11118685.52,2325648.423,12,12.0073,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11118685.52,2325648.423,1,1.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11115942.88,2300919.613,2,2.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11117860.1,2276408.65,3,3.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11108578.86,2253814.612,4,4.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11102687.28,2231620.702,5,5.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11105069.96,2206946.27,6,6.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11116085.1,2184836.856,7,7.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11124127.31,2162318.019,8,8.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11126011.51,2140288.586,9,9.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11124781.96,2117449.693,10,10.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11111810.06,2097886.735,11,11.00731,
731,ถนนพหลโยธิน,9347,Military Combatant,120000,30,3,,,11111810.06,2097886.735,12,12.00731,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10803341.28,2363541.771,1,1.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10837467.68,2371709.095,2,2.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10860497.69,2382040.526,3,3.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10892222.04,2384932.621,4,4.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10927928.72,2408730.244,5,5.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10955367.04,2428723.729,6,6.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,10988017.63,2419733.057,7,7.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,11011064.46,2431447.971,8,8.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,11031790.78,2434934.696,9,9.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,11058796.02,2426979.047,10,10.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,11087551,2426341.584,11,11.00732,
732,သဵၼ်ႈတၢင်းၼမ်ႉၸၢင်,9348,Effect : Degradation,160200,60,3,,,11087551,2426341.584,12,12.00732,
733,Township Bypass road,9349,,,11,6,,,10737920.64,2514404.323,1,1.00733,
733,Township Bypass road,9349,,,11,6,,,10761249.1,2540432.465,2,2.00733,
733,Township Bypass road,9349,,,11,6,,,10783805.94,2554368.166,3,3.00733,
733,Township Bypass road,9349,,,11,6,,,10810852.59,2577272.387,4,4.00733,
733,Township Bypass road,9349,,,11,6,,,10843718.12,2586940.216,5,5.00733,
733,Township Bypass road,9349,,,11,6,,,10872549.58,2610430.508,6,6.00733,
733,Township Bypass road,9349,,,11,6,,,10887798.56,2642524.924,7,7.00733,
733,Township Bypass road,9349,,,11,6,,,10904931.81,2671679.5,8,8.00733,
733,Township Bypass road,9349,,,11,6,,,10895308.73,2699830.728,9,9.00733,
733,Township Bypass road,9349,,,11,6,,,10899556.28,2727730.852,10,10.00733,
733,Township Bypass road,9349,,,11,6,,,10898962.52,2753579.377,11,11.00733,
733,Township Bypass road,9349,,,11,6,,,10898962.52,2753579.377,12,12.00733,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11846811.06,1353845.956,1,1.00734,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11844984.26,1378896.975,2,2.00734,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11825870.05,1392307.14,3,3.00734,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11808161.86,1405509.032,4,4.00734,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11814478.68,1430233.659,5,5.00734,
734,ផ្លូវជាតិលេខ៧,9350,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,3,,,11819457.05,1453907.525,6,6.00734,
