trackField,sequence,time,message,long,lat
NW1606,2,1:00:02 AM,Position 2 for NW1606.,-82,-31
NW1607,2,1:00:02 AM,Position 2 for NW1607.,-82,-32
NW1608,2,1:00:02 AM,Position 2 for NW1608.,-82,-33
NW1609,2,1:00:02 AM,Position 2 for NW1609.,-82,-34
NW1610,2,1:00:02 AM,Position 2 for NW1610.,-82,-35
NW1611,2,1:00:02 AM,Position 2 for NW1611.,-82,-36
NW1612,2,1:00:02 AM,Position 2 for NW1612.,-82,-37
NW1613,2,1:00:02 AM,Position 2 for NW1613.,-82,-38
NW1614,2,1:00:02 AM,Position 2 for NW1614.,-82,-39
NW1615,2,1:00:02 AM,Position 2 for NW1615.,-82,-40
NW1616,2,1:00:02 AM,Position 2 for NW1616.,-82,-41
NW1617,2,1:00:02 AM,Position 2 for NW1617.,-82,-42
NW1618,2,1:00:02 AM,Position 2 for NW1618.,-82,-43
NW1619,2,1:00:02 AM,Position 2 for NW1619.,-82,-44
NW1620,2,1:00:02 AM,Position 2 for NW1620.,-82,-45
NW1621,2,1:00:02 AM,Position 2 for NW1621.,-82,-46
NW1622,2,1:00:02 AM,Position 2 for NW1622.,-82,-47
NW1623,2,1:00:02 AM,Position 2 for NW1623.,-82,-48
NW1624,2,1:00:02 AM,Position 2 for NW1624.,-82,-49
NW1625,2,1:00:02 AM,Position 2 for NW1625.,-82,-50
NW1626,2,1:00:02 AM,Position 2 for NW1626.,-82,-51
NW1627,2,1:00:02 AM,Position 2 for NW1627.,-82,-52
NW1628,2,1:00:02 AM,Position 2 for NW1628.,-82,-53
NW1629,2,1:00:02 AM,Position 2 for NW1629.,-82,-54
NW1630,2,1:00:02 AM,Position 2 for NW1630.,-82,-55
NW1631,2,1:00:02 AM,Position 2 for NW1631.,-82,-56
NW1632,2,1:00:02 AM,Position 2 for NW1632.,-82,-57
NW1633,2,1:00:02 AM,Position 2 for NW1633.,-82,-58
NW1634,2,1:00:02 AM,Position 2 for NW1634.,-82,-59
NW1635,2,1:00:02 AM,Position 2 for NW1635.,-82,-60
NW1636,2,1:00:02 AM,Position 2 for NW1636.,-82,-61
NW1637,2,1:00:02 AM,Position 2 for NW1637.,-82,-62
NW1638,2,1:00:02 AM,Position 2 for NW1638.,-82,-63
NW1639,2,1:00:02 AM,Position 2 for NW1639.,-82,-64
NW1640,2,1:00:02 AM,Position 2 for NW1640.,-82,-65
NW1641,2,1:00:02 AM,Position 2 for NW1641.,-82,-66
NW1642,2,1:00:02 AM,Position 2 for NW1642.,-82,-67
NW1643,2,1:00:02 AM,Position 2 for NW1643.,-82,-68
NW1644,2,1:00:02 AM,Position 2 for NW1644.,-82,-69
NW1645,2,1:00:02 AM,Position 2 for NW1645.,-82,-70
NW1646,2,1:00:02 AM,Position 2 for NW1646.,-82,-71
NW1647,2,1:00:02 AM,Position 2 for NW1647.,-82,-72
NW1648,2,1:00:02 AM,Position 2 for NW1648.,-82,-73
NW1649,2,1:00:02 AM,Position 2 for NW1649.,-82,-74
NW1650,2,1:00:02 AM,Position 2 for NW1650.,-82,-75
NW1651,2,1:00:02 AM,Position 2 for NW1651.,-83,-26
NW1652,2,1:00:02 AM,Position 2 for NW1652.,-83,-27
NW1653,2,1:00:02 AM,Position 2 for NW1653.,-83,-28
NW1654,2,1:00:02 AM,Position 2 for NW1654.,-83,-29
NW1655,2,1:00:02 AM,Position 2 for NW1655.,-83,-30
NW1656,2,1:00:02 AM,Position 2 for NW1656.,-83,-31
NW1657,2,1:00:02 AM,Position 2 for NW1657.,-83,-32
NW1658,2,1:00:02 AM,Position 2 for NW1658.,-83,-33
NW1659,2,1:00:02 AM,Position 2 for NW1659.,-83,-34
NW1660,2,1:00:02 AM,Position 2 for NW1660.,-83,-35
NW1661,2,1:00:02 AM,Position 2 for NW1661.,-83,-36
NW1662,2,1:00:02 AM,Position 2 for NW1662.,-83,-37
NW1663,2,1:00:02 AM,Position 2 for NW1663.,-83,-38
NW1664,2,1:00:02 AM,Position 2 for NW1664.,-83,-39
NW1665,2,1:00:02 AM,Position 2 for NW1665.,-83,-40
NW1666,2,1:00:02 AM,Position 2 for NW1666.,-83,-41
NW1667,2,1:00:02 AM,Position 2 for NW1667.,-83,-42
NW1668,2,1:00:02 AM,Position 2 for NW1668.,-83,-43
NW1669,2,1:00:02 AM,Position 2 for NW1669.,-83,-44
NW1670,2,1:00:02 AM,Position 2 for NW1670.,-83,-45
NW1671,2,1:00:02 AM,Position 2 for NW1671.,-83,-46
NW1672,2,1:00:02 AM,Position 2 for NW1672.,-83,-47
NW1673,2,1:00:02 AM,Position 2 for NW1673.,-83,-48
NW1674,2,1:00:02 AM,Position 2 for NW1674.,-83,-49
NW1675,2,1:00:02 AM,Position 2 for NW1675.,-83,-50
NW1676,2,1:00:02 AM,Position 2 for NW1676.,-83,-51
NW1677,2,1:00:02 AM,Position 2 for NW1677.,-83,-52
NW1678,2,1:00:02 AM,Position 2 for NW1678.,-83,-53
NW1679,2,1:00:02 AM,Position 2 for NW1679.,-83,-54
NW1680,2,1:00:02 AM,Position 2 for NW1680.,-83,-55
NW1681,2,1:00:02 AM,Position 2 for NW1681.,-83,-56
NW1682,2,1:00:02 AM,Position 2 for NW1682.,-83,-57
NW1683,2,1:00:02 AM,Position 2 for NW1683.,-83,-58
NW1684,2,1:00:02 AM,Position 2 for NW1684.,-83,-59
NW1685,2,1:00:02 AM,Position 2 for NW1685.,-83,-60
NW1686,2,1:00:02 AM,Position 2 for NW1686.,-83,-61
NW1687,2,1:00:02 AM,Position 2 for NW1687.,-83,-62
NW1688,2,1:00:02 AM,Position 2 for NW1688.,-83,-63
NW1689,2,1:00:02 AM,Position 2 for NW1689.,-83,-64
NW1690,2,1:00:02 AM,Position 2 for NW1690.,-83,-65
NW1691,2,1:00:02 AM,Position 2 for NW1691.,-83,-66
NW1692,2,1:00:02 AM,Position 2 for NW1692.,-83,-67
NW1693,2,1:00:02 AM,Position 2 for NW1693.,-83,-68
NW1694,2,1:00:02 AM,Position 2 for NW1694.,-83,-69
NW1695,2,1:00:02 AM,Position 2 for NW1695.,-83,-70
NW1696,2,1:00:02 AM,Position 2 for NW1696.,-83,-71
NW1697,2,1:00:02 AM,Position 2 for NW1697.,-83,-72
NW1698,2,1:00:02 AM,Position 2 for NW1698.,-83,-73
NW1699,2,1:00:02 AM,Position 2 for NW1699.,-83,-74
NW1700,2,1:00:02 AM,Position 2 for NW1700.,-83,-75
NW1701,2,1:00:02 AM,Position 2 for NW1701.,-84,-26
NW1702,2,1:00:02 AM,Position 2 for NW1702.,-84,-27
NW1703,2,1:00:02 AM,Position 2 for NW1703.,-84,-28
NW1704,2,1:00:02 AM,Position 2 for NW1704.,-84,-29
NW1705,2,1:00:02 AM,Position 2 for NW1705.,-84,-30
NW1706,2,1:00:02 AM,Position 2 for NW1706.,-84,-31
NW1707,2,1:00:02 AM,Position 2 for NW1707.,-84,-32
NW1708,2,1:00:02 AM,Position 2 for NW1708.,-84,-33
NW1709,2,1:00:02 AM,Position 2 for NW1709.,-84,-34
NW1710,2,1:00:02 AM,Position 2 for NW1710.,-84,-35
NW1711,2,1:00:02 AM,Position 2 for NW1711.,-84,-36
NW1712,2,1:00:02 AM,Position 2 for NW1712.,-84,-37
NW1713,2,1:00:02 AM,Position 2 for NW1713.,-84,-38
NW1714,2,1:00:02 AM,Position 2 for NW1714.,-84,-39
NW1715,2,1:00:02 AM,Position 2 for NW1715.,-84,-40
NW1716,2,1:00:02 AM,Position 2 for NW1716.,-84,-41
NW1717,2,1:00:02 AM,Position 2 for NW1717.,-84,-42
NW1718,2,1:00:02 AM,Position 2 for NW1718.,-84,-43
NW1719,2,1:00:02 AM,Position 2 for NW1719.,-84,-44
NW1720,2,1:00:02 AM,Position 2 for NW1720.,-84,-45
NW1721,2,1:00:02 AM,Position 2 for NW1721.,-84,-46
NW1722,2,1:00:02 AM,Position 2 for NW1722.,-84,-47
NW1723,2,1:00:02 AM,Position 2 for NW1723.,-84,-48
NW1724,2,1:00:02 AM,Position 2 for NW1724.,-84,-49
NW1725,2,1:00:02 AM,Position 2 for NW1725.,-84,-50
NW1726,2,1:00:02 AM,Position 2 for NW1726.,-84,-51
NW1727,2,1:00:02 AM,Position 2 for NW1727.,-84,-52
NW1728,2,1:00:02 AM,Position 2 for NW1728.,-84,-53
NW1729,2,1:00:02 AM,Position 2 for NW1729.,-84,-54
NW1730,2,1:00:02 AM,Position 2 for NW1730.,-84,-55
NW1731,2,1:00:02 AM,Position 2 for NW1731.,-84,-56
NW1732,2,1:00:02 AM,Position 2 for NW1732.,-84,-57
NW1733,2,1:00:02 AM,Position 2 for NW1733.,-84,-58
NW1734,2,1:00:02 AM,Position 2 for NW1734.,-84,-59
NW1735,2,1:00:02 AM,Position 2 for NW1735.,-84,-60
NW1736,2,1:00:02 AM,Position 2 for NW1736.,-84,-61
NW1737,2,1:00:02 AM,Position 2 for NW1737.,-84,-62
NW1738,2,1:00:02 AM,Position 2 for NW1738.,-84,-63
NW1739,2,1:00:02 AM,Position 2 for NW1739.,-84,-64
NW1740,2,1:00:02 AM,Position 2 for NW1740.,-84,-65
NW1741,2,1:00:02 AM,Position 2 for NW1741.,-84,-66
NW1742,2,1:00:02 AM,Position 2 for NW1742.,-84,-67
NW1743,2,1:00:02 AM,Position 2 for NW1743.,-84,-68
NW1744,2,1:00:02 AM,Position 2 for NW1744.,-84,-69
NW1745,2,1:00:02 AM,Position 2 for NW1745.,-84,-70
NW1746,2,1:00:02 AM,Position 2 for NW1746.,-84,-71
NW1747,2,1:00:02 AM,Position 2 for NW1747.,-84,-72
NW1748,2,1:00:02 AM,Position 2 for NW1748.,-84,-73
NW1749,2,1:00:02 AM,Position 2 for NW1749.,-84,-74
NW1750,2,1:00:02 AM,Position 2 for NW1750.,-84,-75
NW1751,2,1:00:02 AM,Position 2 for NW1751.,-85,-26
NW1752,2,1:00:02 AM,Position 2 for NW1752.,-85,-27
NW1753,2,1:00:02 AM,Position 2 for NW1753.,-85,-28
NW1754,2,1:00:02 AM,Position 2 for NW1754.,-85,-29
NW1755,2,1:00:02 AM,Position 2 for NW1755.,-85,-30
NW1756,2,1:00:02 AM,Position 2 for NW1756.,-85,-31
NW1757,2,1:00:02 AM,Position 2 for NW1757.,-85,-32
NW1758,2,1:00:02 AM,Position 2 for NW1758.,-85,-33
NW1759,2,1:00:02 AM,Position 2 for NW1759.,-85,-34
NW1760,2,1:00:02 AM,Position 2 for NW1760.,-85,-35
NW1761,2,1:00:02 AM,Position 2 for NW1761.,-85,-36
NW1762,2,1:00:02 AM,Position 2 for NW1762.,-85,-37
NW1763,2,1:00:02 AM,Position 2 for NW1763.,-85,-38
NW1764,2,1:00:02 AM,Position 2 for NW1764.,-85,-39
NW1765,2,1:00:02 AM,Position 2 for NW1765.,-85,-40
NW1766,2,1:00:02 AM,Position 2 for NW1766.,-85,-41
NW1767,2,1:00:02 AM,Position 2 for NW1767.,-85,-42
NW1768,2,1:00:02 AM,Position 2 for NW1768.,-85,-43
NW1769,2,1:00:02 AM,Position 2 for NW1769.,-85,-44
NW1770,2,1:00:02 AM,Position 2 for NW1770.,-85,-45
NW1771,2,1:00:02 AM,Position 2 for NW1771.,-85,-46
NW1772,2,1:00:02 AM,Position 2 for NW1772.,-85,-47
NW1773,2,1:00:02 AM,Position 2 for NW1773.,-85,-48
NW1774,2,1:00:02 AM,Position 2 for NW1774.,-85,-49
NW1775,2,1:00:02 AM,Position 2 for NW1775.,-85,-50
NW1776,2,1:00:02 AM,Position 2 for NW1776.,-85,-51
NW1777,2,1:00:02 AM,Position 2 for NW1777.,-85,-52
NW1778,2,1:00:02 AM,Position 2 for NW1778.,-85,-53
NW1779,2,1:00:02 AM,Position 2 for NW1779.,-85,-54
NW1780,2,1:00:02 AM,Position 2 for NW1780.,-85,-55
NW1781,2,1:00:02 AM,Position 2 for NW1781.,-85,-56
NW1782,2,1:00:02 AM,Position 2 for NW1782.,-85,-57
NW1783,2,1:00:02 AM,Position 2 for NW1783.,-85,-58
NW1784,2,1:00:02 AM,Position 2 for NW1784.,-85,-59
NW1785,2,1:00:02 AM,Position 2 for NW1785.,-85,-60
NW1786,2,1:00:02 AM,Position 2 for NW1786.,-85,-61
NW1787,2,1:00:02 AM,Position 2 for NW1787.,-85,-62
NW1788,2,1:00:02 AM,Position 2 for NW1788.,-85,-63
NW1789,2,1:00:02 AM,Position 2 for NW1789.,-85,-64
NW1790,2,1:00:02 AM,Position 2 for NW1790.,-85,-65
NW1791,2,1:00:02 AM,Position 2 for NW1791.,-85,-66
NW1792,2,1:00:02 AM,Position 2 for NW1792.,-85,-67
NW1793,2,1:00:02 AM,Position 2 for NW1793.,-85,-68
NW1794,2,1:00:02 AM,Position 2 for NW1794.,-85,-69
NW1795,2,1:00:02 AM,Position 2 for NW1795.,-85,-70
NW1796,2,1:00:02 AM,Position 2 for NW1796.,-85,-71
NW1797,2,1:00:02 AM,Position 2 for NW1797.,-85,-72
NW1798,2,1:00:02 AM,Position 2 for NW1798.,-85,-73
NW1799,2,1:00:02 AM,Position 2 for NW1799.,-85,-74
NW1800,2,1:00:02 AM,Position 2 for NW1800.,-85,-75
NW1801,2,1:00:02 AM,Position 2 for NW1801.,-86,-26
NW1802,2,1:00:02 AM,Position 2 for NW1802.,-86,-27
NW1803,2,1:00:02 AM,Position 2 for NW1803.,-86,-28
NW1804,2,1:00:02 AM,Position 2 for NW1804.,-86,-29
NW1805,2,1:00:02 AM,Position 2 for NW1805.,-86,-30
NW1806,2,1:00:02 AM,Position 2 for NW1806.,-86,-31
NW1807,2,1:00:02 AM,Position 2 for NW1807.,-86,-32
NW1808,2,1:00:02 AM,Position 2 for NW1808.,-86,-33
NW1809,2,1:00:02 AM,Position 2 for NW1809.,-86,-34
NW1810,2,1:00:02 AM,Position 2 for NW1810.,-86,-35
NW1811,2,1:00:02 AM,Position 2 for NW1811.,-86,-36
NW1812,2,1:00:02 AM,Position 2 for NW1812.,-86,-37
NW1813,2,1:00:02 AM,Position 2 for NW1813.,-86,-38
NW1814,2,1:00:02 AM,Position 2 for NW1814.,-86,-39
NW1815,2,1:00:02 AM,Position 2 for NW1815.,-86,-40
NW1816,2,1:00:02 AM,Position 2 for NW1816.,-86,-41
NW1817,2,1:00:02 AM,Position 2 for NW1817.,-86,-42
NW1818,2,1:00:02 AM,Position 2 for NW1818.,-86,-43
NW1819,2,1:00:02 AM,Position 2 for NW1819.,-86,-44
NW1820,2,1:00:02 AM,Position 2 for NW1820.,-86,-45
NW1821,2,1:00:02 AM,Position 2 for NW1821.,-86,-46
NW1822,2,1:00:02 AM,Position 2 for NW1822.,-86,-47
NW1823,2,1:00:02 AM,Position 2 for NW1823.,-86,-48
NW1824,2,1:00:02 AM,Position 2 for NW1824.,-86,-49
NW1825,2,1:00:02 AM,Position 2 for NW1825.,-86,-50
NW1826,2,1:00:02 AM,Position 2 for NW1826.,-86,-51
NW1827,2,1:00:02 AM,Position 2 for NW1827.,-86,-52
NW1828,2,1:00:02 AM,Position 2 for NW1828.,-86,-53
NW1829,2,1:00:02 AM,Position 2 for NW1829.,-86,-54
NW1830,2,1:00:02 AM,Position 2 for NW1830.,-86,-55
NW1831,2,1:00:02 AM,Position 2 for NW1831.,-86,-56
NW1832,2,1:00:02 AM,Position 2 for NW1832.,-86,-57
NW1833,2,1:00:02 AM,Position 2 for NW1833.,-86,-58
NW1834,2,1:00:02 AM,Position 2 for NW1834.,-86,-59
NW1835,2,1:00:02 AM,Position 2 for NW1835.,-86,-60
NW1836,2,1:00:02 AM,Position 2 for NW1836.,-86,-61
NW1837,2,1:00:02 AM,Position 2 for NW1837.,-86,-62
NW1838,2,1:00:02 AM,Position 2 for NW1838.,-86,-63
NW1839,2,1:00:02 AM,Position 2 for NW1839.,-86,-64
NW1840,2,1:00:02 AM,Position 2 for NW1840.,-86,-65
NW1841,2,1:00:02 AM,Position 2 for NW1841.,-86,-66
NW1842,2,1:00:02 AM,Position 2 for NW1842.,-86,-67
NW1843,2,1:00:02 AM,Position 2 for NW1843.,-86,-68
NW1844,2,1:00:02 AM,Position 2 for NW1844.,-86,-69
NW1845,2,1:00:02 AM,Position 2 for NW1845.,-86,-70
NW1846,2,1:00:02 AM,Position 2 for NW1846.,-86,-71
NW1847,2,1:00:02 AM,Position 2 for NW1847.,-86,-72
NW1848,2,1:00:02 AM,Position 2 for NW1848.,-86,-73
NW1849,2,1:00:02 AM,Position 2 for NW1849.,-86,-74
NW1850,2,1:00:02 AM,Position 2 for NW1850.,-86,-75
NW1851,2,1:00:02 AM,Position 2 for NW1851.,-87,-26
NW1852,2,1:00:02 AM,Position 2 for NW1852.,-87,-27
NW1853,2,1:00:02 AM,Position 2 for NW1853.,-87,-28
NW1854,2,1:00:02 AM,Position 2 for NW1854.,-87,-29
NW1855,2,1:00:02 AM,Position 2 for NW1855.,-87,-30
NW1856,2,1:00:02 AM,Position 2 for NW1856.,-87,-31
NW1857,2,1:00:02 AM,Position 2 for NW1857.,-87,-32
NW1858,2,1:00:02 AM,Position 2 for NW1858.,-87,-33
NW1859,2,1:00:02 AM,Position 2 for NW1859.,-87,-34
NW1860,2,1:00:02 AM,Position 2 for NW1860.,-87,-35
NW1861,2,1:00:02 AM,Position 2 for NW1861.,-87,-36
NW1862,2,1:00:02 AM,Position 2 for NW1862.,-87,-37
NW1863,2,1:00:02 AM,Position 2 for NW1863.,-87,-38
NW1864,2,1:00:02 AM,Position 2 for NW1864.,-87,-39
NW1865,2,1:00:02 AM,Position 2 for NW1865.,-87,-40
NW1866,2,1:00:02 AM,Position 2 for NW1866.,-87,-41
NW1867,2,1:00:02 AM,Position 2 for NW1867.,-87,-42
NW1868,2,1:00:02 AM,Position 2 for NW1868.,-87,-43
NW1869,2,1:00:02 AM,Position 2 for NW1869.,-87,-44
NW1870,2,1:00:02 AM,Position 2 for NW1870.,-87,-45
NW1871,2,1:00:02 AM,Position 2 for NW1871.,-87,-46
NW1872,2,1:00:02 AM,Position 2 for NW1872.,-87,-47
NW1873,2,1:00:02 AM,Position 2 for NW1873.,-87,-48
NW1874,2,1:00:02 AM,Position 2 for NW1874.,-87,-49
NW1875,2,1:00:02 AM,Position 2 for NW1875.,-87,-50
NW1876,2,1:00:02 AM,Position 2 for NW1876.,-87,-51
NW1877,2,1:00:02 AM,Position 2 for NW1877.,-87,-52
NW1878,2,1:00:02 AM,Position 2 for NW1878.,-87,-53
NW1879,2,1:00:02 AM,Position 2 for NW1879.,-87,-54
NW1880,2,1:00:02 AM,Position 2 for NW1880.,-87,-55
NW1881,2,1:00:02 AM,Position 2 for NW1881.,-87,-56
NW1882,2,1:00:02 AM,Position 2 for NW1882.,-87,-57
NW1883,2,1:00:02 AM,Position 2 for NW1883.,-87,-58
NW1884,2,1:00:02 AM,Position 2 for NW1884.,-87,-59
NW1885,2,1:00:02 AM,Position 2 for NW1885.,-87,-60
NW1886,2,1:00:02 AM,Position 2 for NW1886.,-87,-61
NW1887,2,1:00:02 AM,Position 2 for NW1887.,-87,-62
NW1888,2,1:00:02 AM,Position 2 for NW1888.,-87,-63
NW1889,2,1:00:02 AM,Position 2 for NW1889.,-87,-64
NW1890,2,1:00:02 AM,Position 2 for NW1890.,-87,-65
NW1891,2,1:00:02 AM,Position 2 for NW1891.,-87,-66
NW1892,2,1:00:02 AM,Position 2 for NW1892.,-87,-67
NW1893,2,1:00:02 AM,Position 2 for NW1893.,-87,-68
NW1894,2,1:00:02 AM,Position 2 for NW1894.,-87,-69
NW1895,2,1:00:02 AM,Position 2 for NW1895.,-87,-70
NW1896,2,1:00:02 AM,Position 2 for NW1896.,-87,-71
NW1897,2,1:00:02 AM,Position 2 for NW1897.,-87,-72
NW1898,2,1:00:02 AM,Position 2 for NW1898.,-87,-73
NW1899,2,1:00:02 AM,Position 2 for NW1899.,-87,-74
NW1900,2,1:00:02 AM,Position 2 for NW1900.,-87,-75
NW1901,2,1:00:02 AM,Position 2 for NW1901.,-88,-26
NW1902,2,1:00:02 AM,Position 2 for NW1902.,-88,-27
NW1903,2,1:00:02 AM,Position 2 for NW1903.,-88,-28
NW1904,2,1:00:02 AM,Position 2 for NW1904.,-88,-29
NW1905,2,1:00:02 AM,Position 2 for NW1905.,-88,-30
NW1906,2,1:00:02 AM,Position 2 for NW1906.,-88,-31
NW1907,2,1:00:02 AM,Position 2 for NW1907.,-88,-32
NW1908,2,1:00:02 AM,Position 2 for NW1908.,-88,-33
NW1909,2,1:00:02 AM,Position 2 for NW1909.,-88,-34
NW1910,2,1:00:02 AM,Position 2 for NW1910.,-88,-35
NW1911,2,1:00:02 AM,Position 2 for NW1911.,-88,-36
NW1912,2,1:00:02 AM,Position 2 for NW1912.,-88,-37
NW1913,2,1:00:02 AM,Position 2 for NW1913.,-88,-38
NW1914,2,1:00:02 AM,Position 2 for NW1914.,-88,-39
NW1915,2,1:00:02 AM,Position 2 for NW1915.,-88,-40
NW1916,2,1:00:02 AM,Position 2 for NW1916.,-88,-41
NW1917,2,1:00:02 AM,Position 2 for NW1917.,-88,-42
NW1918,2,1:00:02 AM,Position 2 for NW1918.,-88,-43
NW1919,2,1:00:02 AM,Position 2 for NW1919.,-88,-44
NW1920,2,1:00:02 AM,Position 2 for NW1920.,-88,-45
NW1921,2,1:00:02 AM,Position 2 for NW1921.,-88,-46
NW1922,2,1:00:02 AM,Position 2 for NW1922.,-88,-47
NW1923,2,1:00:02 AM,Position 2 for NW1923.,-88,-48
NW1924,2,1:00:02 AM,Position 2 for NW1924.,-88,-49
NW1925,2,1:00:02 AM,Position 2 for NW1925.,-88,-50
NW1926,2,1:00:02 AM,Position 2 for NW1926.,-88,-51
NW1927,2,1:00:02 AM,Position 2 for NW1927.,-88,-52
NW1928,2,1:00:02 AM,Position 2 for NW1928.,-88,-53
NW1929,2,1:00:02 AM,Position 2 for NW1929.,-88,-54
NW1930,2,1:00:02 AM,Position 2 for NW1930.,-88,-55
NW1931,2,1:00:02 AM,Position 2 for NW1931.,-88,-56
NW1932,2,1:00:02 AM,Position 2 for NW1932.,-88,-57
NW1933,2,1:00:02 AM,Position 2 for NW1933.,-88,-58
NW1934,2,1:00:02 AM,Position 2 for NW1934.,-88,-59
NW1935,2,1:00:02 AM,Position 2 for NW1935.,-88,-60
NW1936,2,1:00:02 AM,Position 2 for NW1936.,-88,-61
NW1937,2,1:00:02 AM,Position 2 for NW1937.,-88,-62
NW1938,2,1:00:02 AM,Position 2 for NW1938.,-88,-63
NW1939,2,1:00:02 AM,Position 2 for NW1939.,-88,-64
NW1940,2,1:00:02 AM,Position 2 for NW1940.,-88,-65
NW1941,2,1:00:02 AM,Position 2 for NW1941.,-88,-66
NW1942,2,1:00:02 AM,Position 2 for NW1942.,-88,-67
NW1943,2,1:00:02 AM,Position 2 for NW1943.,-88,-68
NW1944,2,1:00:02 AM,Position 2 for NW1944.,-88,-69
NW1945,2,1:00:02 AM,Position 2 for NW1945.,-88,-70
NW1946,2,1:00:02 AM,Position 2 for NW1946.,-88,-71
NW1947,2,1:00:02 AM,Position 2 for NW1947.,-88,-72
NW1948,2,1:00:02 AM,Position 2 for NW1948.,-88,-73
NW1949,2,1:00:02 AM,Position 2 for NW1949.,-88,-74
NW1950,2,1:00:02 AM,Position 2 for NW1950.,-88,-75
NW1951,2,1:00:02 AM,Position 2 for NW1951.,-89,-26
NW1952,2,1:00:02 AM,Position 2 for NW1952.,-89,-27
NW1953,2,1:00:02 AM,Position 2 for NW1953.,-89,-28
NW1954,2,1:00:02 AM,Position 2 for NW1954.,-89,-29
NW1955,2,1:00:02 AM,Position 2 for NW1955.,-89,-30
NW1956,2,1:00:02 AM,Position 2 for NW1956.,-89,-31
NW1957,2,1:00:02 AM,Position 2 for NW1957.,-89,-32
NW1958,2,1:00:02 AM,Position 2 for NW1958.,-89,-33
NW1959,2,1:00:02 AM,Position 2 for NW1959.,-89,-34
NW1960,2,1:00:02 AM,Position 2 for NW1960.,-89,-35
NW1961,2,1:00:02 AM,Position 2 for NW1961.,-89,-36
NW1962,2,1:00:02 AM,Position 2 for NW1962.,-89,-37
NW1963,2,1:00:02 AM,Position 2 for NW1963.,-89,-38
NW1964,2,1:00:02 AM,Position 2 for NW1964.,-89,-39
NW1965,2,1:00:02 AM,Position 2 for NW1965.,-89,-40
NW1966,2,1:00:02 AM,Position 2 for NW1966.,-89,-41
NW1967,2,1:00:02 AM,Position 2 for NW1967.,-89,-42
NW1968,2,1:00:02 AM,Position 2 for NW1968.,-89,-43
NW1969,2,1:00:02 AM,Position 2 for NW1969.,-89,-44
NW1970,2,1:00:02 AM,Position 2 for NW1970.,-89,-45
NW1971,2,1:00:02 AM,Position 2 for NW1971.,-89,-46
NW1972,2,1:00:02 AM,Position 2 for NW1972.,-89,-47
NW1973,2,1:00:02 AM,Position 2 for NW1973.,-89,-48
NW1974,2,1:00:02 AM,Position 2 for NW1974.,-89,-49
NW1975,2,1:00:02 AM,Position 2 for NW1975.,-89,-50
NW1976,2,1:00:02 AM,Position 2 for NW1976.,-89,-51
NW1977,2,1:00:02 AM,Position 2 for NW1977.,-89,-52
NW1978,2,1:00:02 AM,Position 2 for NW1978.,-89,-53
NW1979,2,1:00:02 AM,Position 2 for NW1979.,-89,-54
NW1980,2,1:00:02 AM,Position 2 for NW1980.,-89,-55
NW1981,2,1:00:02 AM,Position 2 for NW1981.,-89,-56
NW1982,2,1:00:02 AM,Position 2 for NW1982.,-89,-57
NW1983,2,1:00:02 AM,Position 2 for NW1983.,-89,-58
NW1984,2,1:00:02 AM,Position 2 for NW1984.,-89,-59
NW1985,2,1:00:02 AM,Position 2 for NW1985.,-89,-60
NW1986,2,1:00:02 AM,Position 2 for NW1986.,-89,-61
NW1987,2,1:00:02 AM,Position 2 for NW1987.,-89,-62
NW1988,2,1:00:02 AM,Position 2 for NW1988.,-89,-63
NW1989,2,1:00:02 AM,Position 2 for NW1989.,-89,-64
NW1990,2,1:00:02 AM,Position 2 for NW1990.,-89,-65
NW1991,2,1:00:02 AM,Position 2 for NW1991.,-89,-66
NW1992,2,1:00:02 AM,Position 2 for NW1992.,-89,-67
NW1993,2,1:00:02 AM,Position 2 for NW1993.,-89,-68
NW1994,2,1:00:02 AM,Position 2 for NW1994.,-89,-69
NW1995,2,1:00:02 AM,Position 2 for NW1995.,-89,-70
NW1996,2,1:00:02 AM,Position 2 for NW1996.,-89,-71
NW1997,2,1:00:02 AM,Position 2 for NW1997.,-89,-72
NW1998,2,1:00:02 AM,Position 2 for NW1998.,-89,-73
NW1999,2,1:00:02 AM,Position 2 for NW1999.,-89,-74
NW2000,2,1:00:02 AM,Position 2 for NW2000.,-89,-75
NW2001,2,1:00:02 AM,Position 2 for NW2001.,-90,-26
NW2002,2,1:00:02 AM,Position 2 for NW2002.,-90,-27
NW2003,2,1:00:02 AM,Position 2 for NW2003.,-90,-28
NW2004,2,1:00:02 AM,Position 2 for NW2004.,-90,-29
NW2005,2,1:00:02 AM,Position 2 for NW2005.,-90,-30
NW2006,2,1:00:02 AM,Position 2 for NW2006.,-90,-31
NW2007,2,1:00:02 AM,Position 2 for NW2007.,-90,-32
NW2008,2,1:00:02 AM,Position 2 for NW2008.,-90,-33
NW2009,2,1:00:02 AM,Position 2 for NW2009.,-90,-34
NW2010,2,1:00:02 AM,Position 2 for NW2010.,-90,-35
NW2011,2,1:00:02 AM,Position 2 for NW2011.,-90,-36
NW2012,2,1:00:02 AM,Position 2 for NW2012.,-90,-37
NW2013,2,1:00:02 AM,Position 2 for NW2013.,-90,-38
NW2014,2,1:00:02 AM,Position 2 for NW2014.,-90,-39
NW2015,2,1:00:02 AM,Position 2 for NW2015.,-90,-40
NW2016,2,1:00:02 AM,Position 2 for NW2016.,-90,-41
