OID_,trackField,countryCode,sequence,longitude,latitude
17498,YE,28,498,39.92052537,18.66294555
18498,MU,29,498,54.40627525,26.77912755
19498,PK,30,498,68.79470043,34.31109234
499,UK,11,499,-10.51041775,55.37811802
1499,NO,12,499,6.522401,61.59830022
2499,FI,13,499,20.63982708,61.88163299
3499,ES,14,499,-7.97915748,43.00776434
4499,FR,15,499,-1.91769708,51.07928444
5499,DE,16,499,9.10671278,54.60028343
6499,BY,17,499,23.32383926,55.89296067
7499,IT,18,499,8.23261505,44.43965901
8499,MD,19,499,24.58995785,49.20359968
9499,LY,20,499,8.77344718,35.660835
10499,GR,21,499,19.45715061,40.71193381
11499,EG,22,499,27.0286269,33.0731538
12499,GE,23,499,40.51571447,44.27825221
13499,KW,24,499,43.61157641,32.31086261
14499,TM,25,499,54.14936915,40.65149641
15499,UZ,26,499,65.03395136,43.87086346
16499,RU,27,499,67.1313045,53.25961322
17499,YE,28,499,39.94225742,18.6883914
18499,MU,29,499,54.42800729,26.8031044
19499,PK,30,499,68.81643247,34.33327559
500,UK,11,500,-10.48851754,55.3932981
1500,NO,12,500,6.54430122,61.61100851
2500,FI,13,500,20.66172729,61.89422489
3500,ES,14,500,-7.95725727,43.02730287
4500,FR,15,500,-1.89579687,51.09607009
5500,DE,16,500,9.128613,54.61576062
6500,BY,17,500,23.34573947,55.90794256
7500,IT,18,500,8.25451526,44.45873594
8500,MD,19,500,24.61185807,49.22105682
9500,LY,20,500,8.7953474,35.68254417
10500,GR,21,500,19.47905083,40.73218687
11500,EG,22,500,27.05052711,33.0955443
12500,GE,23,500,40.53761469,44.29738177
13500,KW,24,500,43.63347663,32.33344518
14500,TM,25,500,54.17126936,40.67176784
15500,UZ,26,500,65.05585157,43.89012519
16500,RU,27,500,67.15320472,53.27559579
17500,YE,28,500,39.96415763,18.71370372
18500,MU,29,500,54.44990751,26.82695398
19500,PK,30,500,68.83833269,34.35533992
501,UK,11,501,-10.46645001,55.40839402
1501,NO,12,501,6.56636874,61.623646
2501,FI,13,501,20.68379482,61.90674664
3501,ES,14,501,-7.93518975,43.04673434
4501,FR,15,501,-1.87372935,51.11276302
5501,DE,16,501,9.15068052,54.63115206
6501,BY,17,501,23.367807,55.92284135
7501,IT,18,501,8.27658279,44.47770818
8501,MD,19,501,24.63392559,49.23841769
9501,LY,20,501,8.81741492,35.70413538
10501,GR,21,501,19.50111835,40.75232924
11501,EG,22,501,27.07259464,33.11781353
12501,GE,23,501,40.55968221,44.31640637
13501,KW,24,501,43.65554415,32.35590556
14501,TM,25,501,54.19333688,40.69192849
15501,UZ,26,501,65.0779191,43.90928128
16501,RU,27,501,67.17527224,53.2914899
17501,YE,28,501,39.98622515,18.73888159
18501,MU,29,501,54.47197503,26.85067543
19501,PK,30,501,68.86040021,34.37728456
502,UK,11,502,-10.44421606,55.42340527
1502,NO,12,502,6.5886027,61.63621228
2502,FI,13,502,20.70602877,61.91919782
3502,ES,14,502,-7.91295579,43.06605808
4502,FR,15,502,-1.85149539,51.12936267
5502,DE,16,502,9.17291448,54.64645722
6502,BY,17,502,23.39004095,55.93765654
7502,IT,18,502,8.29881674,44.49657508
8502,MD,19,502,24.65615955,49.25568171
9502,LY,20,502,8.83964888,35.72560787
10502,GR,21,502,19.52335231,40.77236021
11502,EG,22,502,27.09482859,33.1399607
12502,GE,23,502,40.58191617,44.33532536
13502,KW,24,502,43.67777811,32.37824293
14502,TM,25,502,54.21557084,40.71197765
15502,UZ,26,502,65.10015306,43.92833108
16502,RU,27,502,67.1975062,53.30729501
17502,YE,28,502,40.00845911,18.76392405
18502,MU,29,502,54.49420899,26.87426789
19502,PK,30,502,68.88263417,34.39910872
503,UK,11,503,-10.42181654,55.43833135
1503,NO,12,503,6.61100222,61.64870694
2503,FI,13,503,20.72842829,61.93157801
3503,ES,14,503,-7.89055627,43.08527342
4503,FR,15,503,-1.82909587,51.14586848
5503,DE,16,503,9.195314,54.66167559
6503,BY,17,503,23.41244047,55.95238763
7503,IT,18,503,8.32121626,44.51533599
8503,MD,19,503,24.67855907,49.2728483
9503,LY,20,503,8.8620484,35.74696088
10503,GR,21,503,19.54575183,40.79227909
11503,EG,22,503,27.11722811,33.16198501
12503,GE,23,503,40.60431569,44.35413808
13503,KW,24,503,43.70017763,32.40045651
14503,TM,25,503,54.23797036,40.73191462
15503,UZ,26,503,65.12255257,43.94727392
16503,RU,27,503,67.21990572,53.32301061
17503,YE,28,503,40.03085863,18.78883018
18503,MU,29,503,54.51660851,26.8977305
19503,PK,30,503,68.90503369,34.42081164
504,UK,11,504,-10.39925234,55.45317176
1504,NO,12,504,6.63356642,61.66112957
2504,FI,13,504,20.75099249,61.94388682
3504,ES,14,504,-7.86799207,43.10437971
4504,FR,15,504,-1.80653167,51.16227988
5504,DE,16,504,9.2178782,54.67680668
6504,BY,17,504,23.43500467,55.96703415
7504,IT,18,504,8.34378046,44.53399027
8504,MD,19,504,24.70112327,49.28991688
9504,LY,20,504,8.8846126,35.76819366
10504,GR,21,504,19.56831603,40.81208518
11504,EG,22,504,27.13979231,33.18388568
12504,GE,23,504,40.62687989,44.3728439
13504,KW,24,504,43.72274182,32.42254551
14504,TM,25,504,54.26053456,40.75173872
15504,UZ,26,504,65.14511677,43.96610915
16504,RU,27,504,67.24246992,53.33863617
17504,YE,28,504,40.05342283,18.81359905
18504,MU,29,504,54.5391727,26.92106241
19504,PK,30,504,68.92759789,34.44239255
505,UK,11,505,-10.37652435,55.46792601
1505,NO,12,505,6.6562944,61.67347975
2505,FI,13,505,20.77372048,61.95612384
3505,ES,14,505,-7.84526408,43.12337628
4505,FR,15,505,-1.78380368,51.17859634
5505,DE,16,505,9.24060619,54.69184998
6505,BY,17,505,23.45773266,55.98159559
7505,IT,18,505,8.36650845,44.55253728
8505,MD,19,505,24.72385125,49.30688687
9505,LY,20,505,8.90734059,35.78930547
10505,GR,21,505,19.59104402,40.83177782
11505,EG,22,505,27.1625203,33.20566195
12505,GE,23,505,40.64960788,44.39144217
13505,KW,24,505,43.74546981,32.44450914
14505,TM,25,505,54.28326255,40.77144926
15505,UZ,26,505,65.16784476,43.98483614
16505,RU,27,505,67.26519791,53.35417115
17505,YE,28,505,40.07615082,18.83822973
18505,MU,29,505,54.56190069,26.94426278
19505,PK,30,505,68.95032588,34.46385069
506,UK,11,506,-10.35363347,55.48259361
1506,NO,12,506,6.67918529,61.68575709
2506,FI,13,506,20.79661136,61.96828867
3506,ES,14,506,-7.8223732,43.14226249
4506,FR,15,506,-1.7609128,51.19481731
5506,DE,16,506,9.26349707,54.70680497
6506,BY,17,506,23.48062354,55.99607149
7506,IT,18,506,8.38939933,44.57097638
8506,MD,19,506,24.74674214,49.3237577
9506,LY,20,506,8.93023147,35.81029557
10506,GR,21,506,19.6139349,40.85135631
11506,EG,22,506,27.18541118,33.22731303
12506,GE,23,506,40.67249876,44.40993225
13506,KW,24,506,43.76836069,32.46634662
14506,TM,25,506,54.30615343,40.79104555
15506,UZ,26,506,65.19073564,44.00345423
16506,RU,27,506,67.28808879,53.36961506
17506,YE,28,506,40.0990417,18.86272132
18506,MU,29,506,54.58479157,26.96733077
19506,PK,30,506,68.97321676,34.4851853
507,UK,11,507,-10.33058059,55.49717407
1507,NO,12,507,6.70223816,61.69796119
2507,FI,13,507,20.81966424,61.98038091
3507,ES,14,507,-7.79932032,43.16103769
4507,FR,15,507,-1.73785993,51.21094223
5507,DE,16,507,9.28654994,54.72167118
6507,BY,17,507,23.50367642,56.01046135
7507,IT,18,507,8.41245221,44.58930696
8507,MD,19,507,24.76979501,49.3405288
9507,LY,20,507,8.95328434,35.83116322
10507,GR,21,507,19.63698777,40.87081998
11507,EG,22,507,27.20846406,33.24883817
12507,GE,23,507,40.69555163,44.42831352
13507,KW,24,507,43.79141357,32.48805718
14507,TM,25,507,54.3292063,40.81052693
15507,UZ,26,507,65.21378852,44.0219628
16507,RU,27,507,67.31114166,53.38496736
17507,YE,28,507,40.12209457,18.88707291
18507,MU,29,507,54.60784445,26.99026555
19507,PK,30,507,68.99626963,34.50639564
508,UK,11,508,-10.30736664,55.51166692
1508,NO,12,508,6.72545212,61.71009164
2508,FI,13,508,20.84287819,61.99240017
3508,ES,14,508,-7.77610637,43.17970123
4508,FR,15,508,-1.71464597,51.22697058
5508,DE,16,508,9.3097639,54.73644811
6508,BY,17,508,23.52689037,56.02476471
7508,IT,18,508,8.43566616,44.60752838
8508,MD,19,508,24.79300897,49.3571996
9508,LY,20,508,8.9764983,35.85190768
10508,GR,21,508,19.66020173,40.89016816
11508,EG,22,508,27.23167801,33.27023661
12508,GE,23,508,40.71876559,44.44658534
13508,KW,24,508,43.81462753,32.50964005
14508,TM,25,508,54.35242026,40.82989273
15508,UZ,26,508,65.23700248,44.04036122
16508,RU,27,508,67.33435562,53.40022756
17508,YE,28,508,40.14530853,18.91128359
18508,MU,29,508,54.63105841,27.01306628
19508,PK,30,508,69.01948359,34.52748094
509,UK,11,509,-10.28399251,55.52607167
1509,NO,12,509,6.74882625,61.72214805
2509,FI,13,509,20.86625232,62.00434605
3509,ES,14,509,-7.75273224,43.19825248
4509,FR,15,509,-1.69127184,51.24290181
5509,DE,16,509,9.33313803,54.75113526
6509,BY,17,509,23.5502645,56.0389811
7509,IT,18,509,8.45904029,44.62564002
8509,MD,19,509,24.8163831,49.37376956
9509,LY,20,509,8.99987243,35.87252824
10509,GR,21,509,19.68357586,40.90940018
11509,EG,22,509,27.25505214,33.29150758
12509,GE,23,509,40.74213972,44.4647471
13509,KW,24,509,43.83800165,32.53109447
14509,TM,25,509,54.37579439,40.84914226
15509,UZ,26,509,65.2603766,44.05864884
16509,RU,27,509,67.35772975,53.41539514
17509,YE,28,509,40.16868266,18.93535245
18509,MU,29,509,54.65443253,27.03573216
19509,PK,30,509,69.04285772,34.54844048
510,UK,11,510,-10.26045913,55.54038785
1510,NO,12,510,6.77235962,61.73413003
2510,FI,13,510,20.8897857,62.01621818
3510,ES,14,510,-7.72919886,43.21669081
4510,FR,15,510,-1.66773846,51.2587354
5510,DE,16,510,9.3566714,54.76573215
6510,BY,17,510,23.57379788,56.05311004
7510,IT,18,510,8.48257367,44.64364126
8510,MD,19,510,24.83991647,49.3902381
9510,LY,20,510,9.0234058,35.89302417
10510,GR,21,510,19.70710923,40.92851538
11510,EG,22,510,27.27858552,33.31265033
12510,GE,23,510,40.76567309,44.48279818
13510,KW,24,510,43.86153503,32.55241968
14510,TM,25,510,54.39932776,40.86827487
15510,UZ,26,510,65.28390998,44.07682506
16510,RU,27,510,67.38126312,53.4304696
17510,YE,28,510,40.19221604,18.95927862
18510,MU,29,510,54.67796591,27.05826236
19510,PK,30,510,69.06639109,34.56927352
511,UK,11,511,-10.23676744,55.55461499
1511,NO,12,511,6.79605132,61.74603719
2511,FI,13,511,20.91347739,62.02801616
3511,ES,14,511,-7.70550717,43.23501558
4511,FR,15,511,-1.64404677,51.27447081
5511,DE,16,511,9.3803631,54.7802383
6511,BY,17,511,23.59748957,56.06715107
7511,IT,18,511,8.50626536,44.66153151
8511,MD,19,511,24.86360817,49.40660469
9511,LY,20,511,9.0470975,35.91339476
10511,GR,21,511,19.73080093,40.94751311
11511,EG,22,511,27.30227721,33.33366414
12511,GE,23,511,40.78936479,44.50073796
13511,KW,24,511,43.88522673,32.57361491
14511,TM,25,511,54.42301946,40.88728991
15511,UZ,26,511,65.30760167,44.09488925
16511,RU,27,511,67.40495482,53.44545044
17511,YE,28,511,40.21590773,18.98306121
18511,MU,29,511,54.70165761,27.08065607
19511,PK,30,511,69.09008279,34.58997932
512,UK,11,512,-10.21291835,55.56875261
1512,NO,12,512,6.8199004,61.75786914
2512,FI,13,512,20.93732648,62.03973961
3512,ES,14,512,-7.68165808,43.25322617
4512,FR,15,512,-1.62019768,51.29010753
5512,DE,16,512,9.40421218,54.79465324
6512,BY,17,512,23.62133866,56.08110373
7512,IT,18,512,8.53011445,44.67931014
8512,MD,19,512,24.88745725,49.42286877
9512,LY,20,512,9.07094658,35.93363929
10512,GR,21,512,19.75465001,40.96639271
11512,EG,22,512,27.3261263,33.35454824
12512,GE,23,512,40.81321387,44.51856584
13512,KW,24,512,43.90907581,32.59467944
14512,TM,25,512,54.44686855,40.90618673
15512,UZ,26,512,65.33145076,44.1128408
16512,RU,27,512,67.4288039,53.46033716
17512,YE,28,512,40.23975682,19.00669933
18512,MU,29,512,54.72550669,27.10291248
19512,PK,30,512,69.11393187,34.61055716
513,UK,11,513,-10.18891282,55.58280026
1513,NO,12,513,6.84390593,61.76962551
2513,FI,13,513,20.96133201,62.05138815
3513,ES,14,513,-7.65765255,43.27132196
4513,FR,15,513,-1.59619215,51.30564503
5513,DE,16,513,9.42821772,54.80897648
6513,BY,17,513,23.64534419,56.09496756
7513,IT,18,513,8.55411998,44.69697656
8513,MD,19,513,24.91146278,49.4390298
9513,LY,20,513,9.09495212,35.95375706
10513,GR,21,513,19.77865555,40.98515354
11513,EG,22,513,27.35013183,33.37530192
12513,GE,23,513,40.83721941,44.53628121
13513,KW,24,513,43.93308134,32.61561251
14513,TM,25,513,54.47087408,40.92496466
15513,UZ,26,513,65.35545629,44.1306791
16513,RU,27,513,67.45280944,53.47512928
17513,YE,28,513,40.26376235,19.03019211
18513,MU,29,513,54.74951222,27.1250308
19513,PK,30,513,69.13793741,34.63100633
514,UK,11,514,-10.16475178,55.59675747
1514,NO,12,514,6.86806697,61.7813059
2514,FI,13,514,20.98549304,62.06296141
3514,ES,14,514,-7.63349152,43.28930233
4514,FR,15,514,-1.57203112,51.3210828
5514,DE,16,514,9.45237875,54.82320756
6514,BY,17,514,23.66950523,56.1087421
7514,IT,18,514,8.57828102,44.71453016
8514,MD,19,514,24.93562382,49.45508723
9514,LY,20,514,9.11911315,35.97374737
10514,GR,21,514,19.80281658,41.00379494
11514,EG,22,514,27.37429287,33.39592443
12514,GE,23,514,40.86138044,44.55388346
13514,KW,24,514,43.95724238,32.63641338
14514,TM,25,514,54.49503511,40.94362307
15514,UZ,26,514,65.37961733,44.14840354
16514,RU,27,514,67.47697047,53.48982631
17514,YE,28,514,40.28792338,19.05353868
18514,MU,29,514,54.77367326,27.14701023
19514,PK,30,514,69.16209844,34.6513261
515,UK,11,515,-10.1404362,55.61062378
1515,NO,12,515,6.89238256,61.79290995
2515,FI,13,515,21.00980863,62.07445901
3515,ES,14,515,-7.60917593,43.30716668
4515,FR,15,515,-1.54771553,51.33642033
5515,DE,16,515,9.47669434,54.837346
6515,BY,17,515,23.69382081,56.12242691
7515,IT,18,515,8.6025966,44.73197036
8515,MD,19,515,24.95993941,49.47104054
9515,LY,20,515,9.14342874,35.99360953
10515,GR,21,515,19.82713217,41.02231629
11515,EG,22,515,27.39860845,33.41641506
12515,GE,23,515,40.88569603,44.57137202
13515,KW,24,515,43.98155796,32.65708134
14515,TM,25,515,54.5193507,40.96216133
15515,UZ,26,515,65.40393291,44.16601353
16515,RU,27,515,67.50128606,53.50442775
17515,YE,28,515,40.31223897,19.07673817
18515,MU,29,515,54.79798884,27.16884998
19515,PK,30,515,69.18641403,34.67151576
516,UK,11,516,-10.11596702,55.62439875
1516,NO,12,516,6.91685173,61.80443728
2516,FI,13,516,21.03427781,62.08588058
3516,ES,14,516,-7.58470675,43.3249144
4516,FR,15,516,-1.52324635,51.3516571
5516,DE,16,516,9.50116351,54.85139135
6516,BY,17,516,23.71828999,56.13602154
7516,IT,18,516,8.62706578,44.74929657
8516,MD,19,516,24.98440858,49.4868892
9516,LY,20,516,9.16789791,36.01334283
10516,GR,21,516,19.85160134,41.04071695
11516,EG,22,516,27.42307763,33.43677309
12516,GE,23,516,40.9101652,44.58874627
13516,KW,24,516,44.00602714,32.67761563
14516,TM,25,516,54.54381987,40.98057879
15516,UZ,26,516,65.42840209,44.18350846
16516,RU,27,516,67.52575523,53.51893314
17516,YE,28,516,40.33670815,19.09978974
18516,MU,29,516,54.82245802,27.19054927
19516,PK,30,516,69.2108832,34.69157462
517,UK,11,517,-10.09134522,55.63808192
1517,NO,12,517,6.94147354,61.81588751
2517,FI,13,517,21.05889961,62.09722576
3517,ES,14,517,-7.56008495,43.34254489
4517,FR,15,517,-1.49862455,51.36679261
5517,DE,16,517,9.52578532,54.86534314
6517,BY,17,517,23.74291179,56.14952554
7517,IT,18,517,8.65168758,44.7665082
8517,MD,19,517,25.00903039,49.50263267
9517,LY,20,517,9.19251972,36.03294661
10517,GR,21,517,19.87622315,41.0589963
11517,EG,22,517,27.44769943,33.45699781
12517,GE,23,517,40.93478701,44.60600565
13517,KW,24,517,44.03064895,32.69801556
14517,TM,25,517,54.56844168,40.99887483
15517,UZ,26,517,65.45302389,44.20088775
16517,RU,27,517,67.55037704,53.53334199
17517,YE,28,517,40.36132995,19.12269253
18517,MU,29,517,54.84707983,27.21210732
19517,PK,30,517,69.23550501,34.71150196
518,UK,11,518,-10.06657175,55.65167284
1518,NO,12,518,6.966247,61.82726028
2518,FI,13,518,21.08367308,62.10849417
3518,ES,14,518,-7.53531148,43.36005755
4518,FR,15,518,-1.47385109,51.38182637
5518,DE,16,518,9.55055878,54.87920092
6518,BY,17,518,23.76768526,56.16293847
7518,IT,18,518,8.67646105,44.78360466
8518,MD,19,518,25.03380385,49.51827043
9518,LY,20,518,9.21729318,36.05242017
10518,GR,21,518,19.90099661,41.0771537
11518,EG,22,518,27.4724729,33.4770885
12518,GE,23,518,40.95956047,44.62314956
13518,KW,24,518,44.05542241,32.71828039
14518,TM,25,518,54.59321514,41.01704882
15518,UZ,26,518,65.47779736,44.21815081
16518,RU,27,518,67.5751505,53.54765383
17518,YE,28,518,40.38610342,19.1454457
18518,MU,29,518,54.87185329,27.23352336
19518,PK,30,518,69.26027847,34.7312971
519,UK,11,519,-10.04164761,55.66517107
1519,NO,12,519,6.99117115,61.83855523
2519,FI,13,519,21.10859722,62.11968546
3519,ES,14,519,-7.51038734,43.37745178
4519,FR,15,519,-1.44892694,51.39675788
5519,DE,16,519,9.57548293,54.89296424
6519,BY,17,519,23.7926094,56.1762599
7519,IT,18,519,8.70138519,44.80058539
8519,MD,19,519,25.058728,49.53380197
9519,LY,20,519,9.24221733,36.07176284
10519,GR,21,519,19.92592076,41.09518855
11519,EG,22,519,27.49739704,33.49704446
12519,GE,23,519,40.98448462,44.64017743
13519,KW,24,519,44.08034656,32.73840942
14519,TM,25,519,54.61813929,41.03510015
15519,UZ,26,519,65.5027215,44.23529706
16519,RU,27,519,67.60007465,53.56186819
17519,YE,28,519,40.41102756,19.1680484
18519,MU,29,519,54.89677744,27.25479663
19519,PK,30,519,69.28520262,34.75095934
520,UK,11,520,-10.01657376,55.67857617
1520,NO,12,520,7.01624499,61.84977199
2520,FI,13,520,21.13367107,62.13079927
3520,ES,14,520,-7.48531349,43.394727
4520,FR,15,520,-1.42385309,51.41158664
5520,DE,16,520,9.60055677,54.90663264
6520,BY,17,520,23.81768325,56.1894894
7520,IT,18,520,8.72645904,44.81744982
8520,MD,19,520,25.08380184,49.54922677
9520,LY,20,520,9.26729117,36.09097396
10520,GR,21,520,19.9509946,41.11310022
11520,EG,22,520,27.52247089,33.516865
12520,GE,23,520,41.00955846,44.65708868
13520,KW,24,520,44.1054204,32.75840195
14520,TM,25,520,54.64321314,41.0530282
15520,UZ,26,520,65.52779535,44.25232592
16520,RU,27,520,67.62514849,53.5759846
17520,YE,28,520,40.43610141,19.19049981
18520,MU,29,520,54.92185128,27.27592636
19520,PK,30,520,69.31027646,34.77048801
521,UK,11,521,-9.9913512,55.6918877
1521,NO,12,521,7.04146755,61.8609102
2521,FI,13,521,21.15889363,62.14183524
3521,ES,14,521,-7.46009093,43.41188264
4521,FR,15,521,-1.39863054,51.42631217
5521,DE,16,521,9.62577933,54.92020568
6521,BY,17,521,23.84290581,56.20262652
7521,IT,18,521,8.7516816,44.83419737
8521,MD,19,521,25.1090244,49.56454431
9521,LY,20,521,9.29251373,36.11005286
10521,GR,21,521,19.97621716,41.13088811
11521,EG,22,521,27.54769345,33.53654942
12521,GE,23,521,41.03478102,44.67388275
13521,KW,24,521,44.13064296,32.77825726
14521,TM,25,521,54.66843569,41.07083236
15521,UZ,26,521,65.55301791,44.26923682
16521,RU,27,521,67.65037105,53.59000261
17521,YE,28,521,40.46132396,19.21279909
18521,MU,29,521,54.94707384,27.29691179
19521,PK,30,521,69.33549902,34.78988242
522,UK,11,522,-9.96598093,55.70510524
1522,NO,12,522,7.06683783,61.8719695
2522,FI,13,522,21.1842639,62.15279302
3522,ES,14,522,-7.43472066,43.4289181
4522,FR,15,522,-1.37326026,51.44093399
5522,DE,16,522,9.65114961,54.93368292
6522,BY,17,522,23.86827608,56.21567086
7522,IT,18,522,8.77705187,44.85082749
8522,MD,19,522,25.13439468,49.5797541
9522,LY,20,522,9.31788401,36.12899887
10522,GR,21,522,20.00158744,41.14855162
11522,EG,22,522,27.57306372,33.55609704
12522,GE,23,522,41.0601513,44.69055907
13522,KW,24,522,44.15601324,32.79797468
14522,TM,25,522,54.69380597,41.08851203
15522,UZ,26,522,65.57838818,44.28602918
16522,RU,27,522,67.67574133,53.60392175
17522,YE,28,522,40.48669424,19.23494543
18522,MU,29,522,54.97244412,27.31775219
19522,PK,30,522,69.3608693,34.8091419
523,UK,11,523,-9.94046393,55.71822836
1523,NO,12,523,7.09235482,61.88294955
2523,FI,13,523,21.2097809,62.16367226
3523,ES,14,523,-7.40920366,43.44583281
4523,FR,15,523,-1.34774326,51.4554516
5523,DE,16,523,9.6766666,54.94706392
6523,BY,17,523,23.89379308,56.22862198
7523,IT,18,523,8.80256887,44.86733962
8523,MD,19,523,25.15991167,49.59485563
9523,LY,20,523,9.343401,36.14781135
